"","GTEX.1117F.3026.SM.5GZYU","GTEX.111FC.2926.SM.5GZY7","GTEX.1192X.2926.SM.5N9BA","GTEX.11EMC.2526.SM.5PNVU","GTEX.11EQ9.2026.SM.5P9JI","GTEX.11NV4.1926.SM.5N9D4","GTEX.11P81.2026.SM.5P9GT","GTEX.11P82.0926.SM.5986X","GTEX.11TUW.2426.SM.5EQKB","GTEX.11WQK.2926.SM.5EQKT","GTEX.11ZTS.3026.SM.5EQM7","GTEX.11ZTT.2226.SM.5CVLP","GTEX.12BJ1.2226.SM.5BC6G","GTEX.12WSL.2126.SM.5GCNG","GTEX.12WSM.1826.SM.5BC64","GTEX.12WSN.2226.SM.5DUXT","GTEX.13111.2326.SM.5LZUQ","GTEX.13113.1526.SM.5EGHV","GTEX.1314G.2026.SM.5LZUM","GTEX.131XF.2826.SM.5EGKH","GTEX.131XH.2626.SM.5GCNP","GTEX.1339X.2326.SM.5HL5B","GTEX.13CF2.2426.SM.5LZYL","GTEX.13G51.2426.SM.5LZY8","GTEX.13JVG.2926.SM.5J2N9","GTEX.13NYB.2426.SM.5IFF4","GTEX.13NYC.2626.SM.5K7VN","GTEX.13O21.1926.SM.5MR39","GTEX.13OVI.2326.SM.5KM47","GTEX.13OVK.1826.SM.6PALE","GTEX.13OVL.2926.SM.5IFG3","GTEX.13QBU.2126.SM.5KLZN","GTEX.13QJC.2326.SM.5Q5CD","GTEX.13VXT.1726.SM.5IFF5","GTEX.1445S.2926.SM.5O993","GTEX.145ME.1626.SM.5RQI3","GTEX.146FR.1226.SM.5MR78","GTEX.14B4R.1426.SM.5Q5CG","GTEX.14E1K.2626.SM.664OJ","GTEX.14JIY.3026.SM.6EU1R","GTEX.14PJ3.1526.SM.664O9","GTEX.14PJN.1726.SM.69LO7","GTEX.14PN4.2526.SM.686ZG","GTEX.15CHC.1226.SM.686ZH","GTEX.15EU6.2626.SM.7KUN4","GTEX.15RJE.2726.SM.6LPJ1","GTEX.15SDE.1226.SM.HAV36","GTEX.15SHV.2226.SM.6M464","GTEX.178AV.1426.SM.6LLID","GTEX.17KNJ.2726.SM.7KFRE","GTEX.17MFQ.1626.SM.7938Z","GTEX.18A67.0626.SM.7KFSL","GTEX.18A7B.2826.SM.7KFTK","GTEX.18D9U.2226.SM.7KFTN","GTEX.18QFQ.0626.SM.718AW","GTEX.1A3MV.1726.SM.72D68","GTEX.1AMEY.1126.SM.72D79","GTEX.1AX8Z.0626.SM.731EH","GTEX.1AX9K.2126.SM.72D7K","GTEX.1AYD5.2726.SM.7MXVG","GTEX.1B8KZ.1726.SM.73KV7","GTEX.1B8SF.1826.SM.731DJ","GTEX.1B932.0626.SM.731EM","GTEX.1B97J.2126.SM.79OL6","GTEX.1C4CL.2026.SM.731EB","GTEX.1C64N.2926.SM.79OLM","GTEX.1C64O.0626.SM.7DHL1","GTEX.1C6VR.0726.SM.7P8OV","GTEX.1CB4I.2526.SM.7MKG1","GTEX.1EH9U.2926.SM.7DHLX","GTEX.1GF9X.0226.SM.7P8SM","GTEX.1GMR2.2026.SM.7MKHK","GTEX.1GN1V.2926.SM.9JGI3","GTEX.1GN1W.2526.SM.9JGHX","GTEX.1GPI7.0326.SM.7MKH6","GTEX.1GTWX.2526.SM.9JGHG","GTEX.1GZ2Q.2526.SM.9KNVW","GTEX.1H4P4.2026.SM.9WPNV","GTEX.1HCU7.0126.SM.C1YR3","GTEX.1HFI6.2826.SM.GA91I","GTEX.1HFI7.2426.SM.B2LXV","GTEX.1HGF4.2326.SM.GA91Q","GTEX.1HR9M.2526.SM.A9G3J","GTEX.1HSEH.1826.SM.A96SA","GTEX.1HSGN.0626.SM.A9G2E","GTEX.1HSMP.1926.SM.GA8Z5","GTEX.1HSMQ.0926.SM.A96SI","GTEX.1I1HK.2526.SM.A96SM","GTEX.1I4MK.1326.SM.B2LWT","GTEX.1I6K6.0626.SM.ARU7J","GTEX.1I6K7.0926.SM.A96SV","GTEX.1ICLY.0626.SM.GA915","GTEX.1IDJC.1626.SM.AHZ2R","GTEX.1IDJD.2526.SM.C1YSA","GTEX.1IDJV.2326.SM.GA8ZL","GTEX.1IE54.0826.SM.AHZ2Z","GTEX.1IKJJ.2826.SM.GA8ZM","GTEX.1IOXB.2826.SM.AHZ32","GTEX.1IY9M.2926.SM.A96TH","GTEX.1J1R8.1826.SM.AHZ3B","GTEX.1J8EW.2826.SM.A96T9","GTEX.1J8QM.1826.SM.A96TA","GTEX.1JKYR.0726.SM.AHZ3K","GTEX.1JN1M.2426.SM.ARU93","GTEX.1JN6P.2526.SM.CNNPX","GTEX.1KANC.1326.SM.CYPT8","GTEX.1KD4Q.2526.SM.CXZKL","GTEX.1KD5A.2226.SM.EV79U","GTEX.1LBAC.0626.SM.D3L9T","GTEX.1LC47.2426.SM.DHXKK","GTEX.1LH75.2726.SM.HL11E","GTEX.1LKK1.2926.SM.EVR4Z","GTEX.1LSNL.2626.SM.EV7AT","GTEX.1LVA9.2526.SM.EVR5H","GTEX.1LVAM.0626.SM.HPAFZ","GTEX.1LVAO.2626.SM.EVR4S","GTEX.1MCC2.2226.SM.EV7AJ","GTEX.1MCQQ.2226.SM.DLHC4","GTEX.1MGNQ.1926.SM.DTX8L","GTEX.1NHNU.2226.SM.GRR2I","GTEX.1NSGN.0626.SM.E9J35","GTEX.1O97I.2826.SM.HPAEO","GTEX.1OJC3.1026.SM.E6CQK","GTEX.1OJC4.3126.SM.EXOJK","GTEX.1P4AB.2926.SM.EXOJR","GTEX.1PDJ9.2126.SM.HPAFH","GTEX.1PIEJ.0626.SM.DTX99","GTEX.1POEN.2226.SM.DPRXV","GTEX.1PPH8.1526.SM.E6CQO","GTEX.1QCLZ.2526.SM.EXUST","GTEX.1QEPI.0626.SM.E76QE","GTEX.1QMI2.0426.SM.EWRND","GTEX.1QP28.2026.SM.F2I3M","GTEX.1QP9N.2026.SM.DPRZT","GTEX.1R9K4.0526.SM.E76P1","GTEX.1R9K5.0626.SM.DPRZB","GTEX.1R9PM.1726.SM.E76T2","GTEX.1R9PO.2626.SM.E6CPU","GTEX.1RAZA.0626.SM.EAZ4H","GTEX.1RNSC.2926.SM.EV79L","GTEX.1RQED.2926.SM.HPAFT","GTEX.1S5VW.1026.SM.HK797","GTEX.1S5ZU.0926.SM.HPAEX","GTEX.1S82P.0726.SM.EVR4O","GTEX.1S83E.0626.SM.E9TKC","GTEX.W5X1.2426.SM.HPAGA","GTEX.WFJO.2026.SM.4LVM3","GTEX.WH7G.2126.SM.4M1XU","GTEX.WHSB.2326.SM.4M1XK","GTEX.WOFM.2126.SM.4M9R4","GTEX.WY7C.1426.SM.4OND1","GTEX.WYVS.2026.SM.4RGNS","GTEX.X15G.2126.SM.4PQZR","GTEX.X261.2426.SM.4PQZU","GTEX.X3Y1.1926.SM.4PQZO","GTEX.X5EB.1726.SM.4E3J7","GTEX.XGQ4.2626.SM.4AT6B","GTEX.XMK1.2626.SM.4B65R","GTEX.XV7Q.2426.SM.4BRV8","GTEX.Y111.2626.SM.4TT24","GTEX.Y3I4.1926.SM.4TT8L","GTEX.Y5LM.1826.SM.4VDT9","GTEX.Y5V6.2226.SM.4VDTC","GTEX.YB5K.1726.SM.5IFIZ","GTEX.YF7O.2226.SM.5CVN8","GTEX.YJ8A.1826.SM.GNTAB","GTEX.Z9EW.1426.SM.HPAG9","GTEX.ZA64.1726.SM.5CVMF","GTEX.ZAB5.2326.SM.5IJFR","GTEX.ZC5H.2726.SM.5KLZW","GTEX.ZE7O.2926.SM.51MSG","GTEX.ZF29.2126.SM.DNZYX","GTEX.ZG7Y.2426.SM.DO11H","GTEX.ZLFU.2226.SM.EXUS7","GTEX.ZLWG.2026.SM.DO11F","GTEX.ZP4G.1926.SM.57WDZ","GTEX.ZPU1.2326.SM.57WEP","GTEX.ZQUD.2126.SM.51MSY","GTEX.ZT9W.2126.SM.51MSF","GTEX.ZXG5.2826.SM.5NQ8T"
"11",0,0.065809,0.077506,0,0.017187,0.308113,0.037521,0.127162,0.04266,0,0.121276,0.025763,0.174066,0.038117,0,0.029686,0.118055,0.039046,0,0.023946,0,0,0.032636,0,0,0.099237,0,0,0.031339,0.183051,0,0,0,0.045731,0,0.055331,0,0,0,0.046869,0.023198,0.02379,0.040316,0.047436,0.176972,0,0,0,0.118335,0,0,0,0.043511,0,0.037921,0,0,0,0,0.0296,0,0,0,0.071977,0,0,0,0,0,0,0.210836,0.042836,0.077827,0.367809,0.046453,0,0,0.071597,0,0,0.021176,0.045034,0,0,0,0.096706,0,0.044636,0.023937,0.026552,0,0.0394,0.163253,0,0.03247,0.027017,0.244951,0.145985,0,0.033992,0.025233,0,0.074551,0,0.034709,0.065138,0,0,0.065346,0,0,0.038993,0,0,0,0,0.015378,0.018047,0,0,0,0.025061,0,0,0.023991,0,0,0,0.053191,0,0,0.051977,0,0.046825,0,0.067823,0,0,0.016175,0,0,0,0.017196,0.029578,0,0.072495,0,0.037371,0,0,0.029042,0.059904,0.028921,0.080096,0,0,0.031544,0,0.031713,0,0,0,0,0,0.089167,0,0.016618,0.063456,0,0.023853,0,0.045992,0.081511,0.052795,0.048701,0,0,0.017472,0.048599,0
"12",0.977345,0.251631,0.282246,0.470617,0.394298,0.201963,0.204956,0.138921,0.139814,0.24479,0.298105,0.562902,0.325993,0.083284,0.22246,0.032431,1.12851,0.981107,0.300348,1.43884,0.483685,0.309597,0.071308,0.122401,0.263696,0.298139,0.319341,0.321935,0.616275,0.155538,0.265154,0.73356,0.277264,0.52458,0.298214,0.392909,0.739947,0.151994,0.197869,0.460825,0.506858,0.415846,0.198198,0.855073,0.265838,0.103217,0.208666,0.216892,0.336123,0.223797,0.184463,0.384137,0.356513,0.046005,0.186426,0.206773,0.860119,0.616015,0.409223,0.420377,0.167802,0.042827,0,0.117949,0.360486,0.593703,0.304903,0.110293,0.622958,0.378602,0.435073,1.52091,0.283411,1.36001,0.329867,0.217787,0.261486,0.260725,0.432555,0.292786,0.971634,0.311592,0.058002,0.375804,1.09351,0.176081,0.565785,0.243817,0.156904,0.551138,0.435771,0,0.731232,0.202468,0.106419,0.295149,0.118935,0.019936,0.173343,1.41116,0.441058,1.39193,0.244334,0.594047,0.625655,0.604868,0.435137,0.21279,0.142778,0.384114,0.362865,0.085198,0.015517,0.102784,0.334642,0.513553,0.151199,0.078862,0.179197,0.149543,0.868313,0,0.053713,0.300772,0.366929,0.188338,0.100309,0.080379,0.116219,0.847296,0.322533,0.539446,0.511937,0.179043,0.168594,0.85209,0.072813,0,0.371083,0.090671,0.039923,0.209967,0.169076,0.710887,0.303632,0.158399,0.367635,0.040827,0.092886,0.213261,0.222097,0.087258,0.947853,0.291676,0.255636,0.356648,0.241228,0.026671,0.103937,0.096466,0.699711,0.220702,0.288191,0.123748,1.5586,0.133246,0.381258,0.173311,0,1.43321,0.134449,0.025122,0.32651,0.115353,0.762603,0.517795,0.113397,0.152704,0.212373,0.151756
"13",1.34656,1.23818,1.45827,0.540338,0.323366,0.579709,0.35298,0,0.401317,0,2.28179,0.969442,1.87144,0,0.478908,0,2.22119,2.20394,0,1.35164,1.92234,0,0.614045,0.70267,1.13536,0,0,0,1.76894,0,0,1.51602,1.36432,0,0.466901,0,0.878865,2.09414,0.681547,1.32274,0,0,0.758534,1.785,0.832423,0.592541,0,0.466921,0.445292,0.856508,0.794214,0,0,0,1.42696,0,0,1.57173,0,0.556909,0.481653,0,0,0.677115,0.689819,0.639056,1.57533,0.474871,1.8933,0.501566,0,0.805953,0.976195,1.59698,0,1.36392,0.281461,0,0.87642,0.560269,0.398421,1.41218,1.49839,0.431479,1.48678,0.606503,1.85602,1.25972,1.35112,0.99914,1.00066,0,0.307157,1.39478,0,0.508313,1.02416,1.03,1.70591,2.55824,2.8485,0.428073,2.10399,1.70514,1.30608,0,1.07057,0.305393,0.30737,2.33481,1.4203,1.83413,0.534464,0.442543,0.480274,1.2635,0,2.71634,0.617233,0.367922,0.282156,0,0,2.58998,1.80552,0,0,0,1.00078,0,1.73586,2.93383,0,0,0,2.55215,2.25721,1.409,0.608655,0.624621,0,0,0.323541,0,1.16205,0,0.57559,0,0,2.29552,0,0,0.544138,0,0,0,0,0,0,0.332271,0.926968,0,0.413607,1.06561,0.419416,0,0,0,0.50435,0,0,0.865324,0,0.99332,1.52718,0.524564,1.56236,0.657477,0,0
"14",2.56193,2.35572,1.51853,1.42782,3.25082,1.19144,6.29283,2.92787,1.19243,3.18731,1.21931,2.08352,1.07146,3.68909,0.9449,1.38407,5.53679,3.44251,3.73268,9.0746,2.09208,4.42513,6.3389,1.56794,1.83342,1.18959,11.2288,3.33483,7.22271,4.06277,1.12624,6.84288,2.70786,0.975133,2.45656,2.18238,1.61017,1.51869,0.780415,9.64696,3.77779,2.23942,1.52779,6.19995,8.91587,0.751566,4.04018,0.915766,3.62935,3.26919,2.98478,13.7411,1.16816,2.44723,6.1127,1.13518,2.74485,3.88095,5.41685,4.44098,1.45942,1.40329,10.7466,0.779315,0.86685,1.54607,5.7785,1.29386,4.53602,2.95115,3.54583,1.95932,2.29007,3.53225,4.5318,1.21738,1.44122,1.84044,1.08075,0.572454,4.65576,1.5988,2.25247,4.4289,1.40271,2.51439,2.37593,1.24767,2.94613,5.94921,9.19005,3.22125,2.88586,3.62012,3.60894,1.70138,1.17874,0.766119,0.921593,9.13357,2.97736,2.47347,5.39496,2.06263,1.95571,2.68432,0.892689,0.631243,1.05768,1.26135,1.56796,2.91226,0.64338,1.38249,1.1986,2.15164,1.48831,0.853361,11.7578,3.56912,1.52099,1.39548,9.26163,1.63037,2.15756,7.3235,8.80532,0.87249,5.50646,6.93568,1.39442,3.20437,9.0642,3.93693,0.531963,10.5131,10.318,3.01718,1.79419,1.17371,0.759039,1.12845,0.908139,2.89531,8.22253,3.71241,5.39437,7.74574,4.01109,3.5586,13.1171,1.65459,2.76069,2.3716,0.787072,6.61593,1.17796,9.3811,2.59277,1.34238,8.49693,0.4955,4.67777,3.37898,4.03909,0.662216,5.94878,4.98471,1.55188,5.70279,2.19183,0.574185,4.44873,0.600788,1.90834,2.15621,0.958719,1.03469,1.79874,8.54076
"15",38.4124,23.2872,43.7296,28.9127,17.2018,25.5184,17.4539,16.3034,24.2125,24.8898,46.4903,21.1053,34.4391,19.863,12.4084,10.9982,31.9684,30.8971,17.7193,32.0033,39.273,23.4819,22.6298,27.1788,36.3556,12.2127,18.6021,19.0994,28.4714,14.4541,10.6549,45.7822,30.2612,9.15173,18.3693,28.3503,20.9566,13.8918,31.8743,22.3314,19.0892,14.2107,28.8693,23.8477,24.4976,12.5066,25.8917,12.4078,18.6625,16.2259,42.2337,30.4247,13.8585,9.47534,27.7258,13.5784,12.1905,26.4263,22.1243,22.0954,20.666,19.6649,24.5828,25.5888,14.2096,26.2467,32.0965,28.6502,25.5504,24.1646,18.4898,17.1329,25.5909,22.066,21.2375,39.8229,18.3469,21.5149,46.7249,15.6049,34.8276,33.788,37.1846,24.9455,22.0964,21.9137,24.7829,26.7238,34.9457,23.5173,28.5401,13.6527,25.0776,12.1392,19.1927,15.85,26.7008,13.2129,22.0625,35.6643,34.0564,26.1193,19.705,34.5873,30.3148,19.2689,23.3801,11.1237,11.9609,23.3788,15.0971,19.8253,9.89284,20.2063,13.7145,17.6915,22.4726,19.4811,16.2334,21.9319,17.7697,40.0988,21.4981,21.1229,24.7917,16.4663,22.1723,8.53656,24.2105,28.6593,22.0303,37.3583,26.4179,17.9113,13.3454,25.0339,27.8488,30.5646,13.937,18.3577,12.9079,15.3818,13.4967,15.3995,31.2713,25.1174,24.674,21.9934,27.3848,33.7004,22.8745,18.1773,27.2462,17.3652,15.1149,31.3271,16.2233,22.6187,39.9134,15.5152,18.5064,25.0734,18.8851,20.5252,16.8492,10.7759,15.879,18.0431,23.0333,34.9055,12.5008,42.712,17.3974,41.5192,31.9444,34.5008,29.8494,7.09583,30.2169,24.6095
"16",12.3631,5.14909,47.2614,21.232,23.8647,3.69116,6.77842,8.16749,5.61866,44.4627,14.5657,11.3823,58.2395,22.8651,4.11593,1.74978,20.2239,40.3543,16.0402,23.0831,26.4579,19.5783,9.87376,5.79877,12.7638,3.76153,14.2818,22.1311,24.2866,7.94276,2.14756,41.3623,13.2069,3.2243,8.91863,15.1284,13.6772,6.80728,23.304,5.34181,43.6542,6.31232,7.9772,34.5916,34.0593,4.07403,21.0282,11.4821,8.48117,59.2615,49.1531,64.2949,29.6529,16.2072,20.7893,2.00746,6.90549,15.3527,43.9484,20.0665,7.94522,4.81903,16.0075,57.5808,4.6855,4.42928,28.9803,9.49217,29.9367,8.13928,25.6652,5.45197,10.9519,18.7331,13.3108,4.89051,6.75496,3.77197,25.2535,4.02301,15.1769,10.7509,22.5292,25.7468,10.3278,22.2401,19.4547,11.9403,27.4818,25.7472,18.8184,6.10391,16.0036,10.8853,18.6309,4.74914,6.94225,4.35634,7.6223,49.0975,9.00276,14.3997,9.21627,21.2926,13.5213,10.2837,5.9328,3.0226,7.21486,16.5062,9.91759,10.1597,3.92662,10.6413,5.11742,10.9554,29.8743,8.55683,16.7699,6.70156,31.2821,23.6784,20.2477,12.178,24.7277,14.0246,17.6305,2.95086,14.2196,32.6263,20.3247,11.1206,52.3588,3.38285,4.93991,46.1386,43.9233,11.4845,6.94095,13.8189,1.31527,11.8584,9.7502,9.32648,22.7824,15.3592,47.3834,53.4382,29.0197,10.9123,37.8829,7.98536,15.1258,9.8693,4.00983,19.6399,10.5361,15.3579,23.5505,3.16273,29.2157,73.9017,26.2896,5.6082,15.5425,5.47745,18.6603,10.4486,49.9549,26.8871,6.05146,64.1457,17.0873,44.677,94.9614,36.4398,28.187,3.69113,114.186,29.5511
"17",19.4516,9.73898,79.5847,23.7758,57.1591,5.37522,10.9186,7.86762,9.84002,49.6519,21.7441,14.0479,232.886,27.5103,4.04214,1.67279,29.3897,27.7252,22.5945,34.4974,60.9656,45.3171,13.5142,5.99454,16.0229,4.41286,28.9372,42.2083,12.7096,10.1064,1.78824,49.509,17.0872,4.9261,8.27709,23.9273,14.4503,10.9203,38.9066,15.4594,87.8915,8.25336,5.88597,63.0045,28.7459,5.17154,80.6676,15.107,11.2348,68.4379,65.5086,89.3905,28.8711,23.4717,30.9249,1.76986,9.17836,13.8008,86.7285,38.101,7.97035,7.82079,41.9769,93.0492,4.5389,7.51078,26.5688,14.6963,50.766,14.3996,43.4286,4.29729,21.1744,19.6952,22.6397,9.7635,18.0045,6.65615,22.1985,4.04241,34.9057,10.4027,24.0472,36.1246,10.1876,67.9517,11.0823,13.1286,31.1461,13.4053,16.1199,7.82669,31.1798,11.7513,11.8376,11.9637,7.9084,6.9746,7.3476,40.3601,12.6244,19.8331,13.9924,34.3162,12.5943,13.5789,5.80809,4.9797,5.56985,28.0177,13.2124,26.7388,4.41001,9.43844,4.96902,19.8811,78.2901,13.1223,16.7493,9.52764,35.7096,22.0813,19.5894,16.1327,37.4016,21.2933,22.5075,5.93971,21.0794,53.4023,13.769,20.3914,52.524,5.24383,6.20582,56.2074,120.357,18.8688,10.2377,30.5928,3.68683,20.3708,12.2201,24.849,34.6095,48.4279,74.7357,52.7099,41.595,19.0694,65.4116,8.70598,12.8151,28.334,6.87401,23.5788,17.2094,15.3619,22.7709,8.3682,40.4025,179.053,26.6203,8.11563,29.7221,5.04305,55.5951,9.57143,61.9918,25.9245,11.5371,323.519,25.2775,140.176,326.026,73.3076,28.4533,6.27531,158.863,24.6786
"18",3.90915,5.14624,1.14125,0.308583,0.338565,1.91284,2.5086,2.45945,4.44372,4.04615,3.78266,7.32037,4.00788,12.6739,2.09684,0.336697,1.69134,7.20229,1.31292,0.357366,5.36719,2.87587,0.584461,0.713404,1.60298,17.6088,0.308718,0.628252,1.44051,0.182118,13.8445,0.064133,1.2553,13.0216,0.562915,0.990886,0.418261,0.681027,1.39473,0.153879,1.38478,0.26983,2.20207,1.699,1.21489,2.44397,2.51877,1.70363,0.875932,0.434796,1.76388,0.839594,0.16883,0.653586,2.2071,2.79232,2.40213,1.22174,3.05595,0.388724,0.489011,3.20599,3.01002,1.03119,2.62634,2.35196,1.28285,0.331461,7.88914,0.970717,0.50343,4.93516,0.503297,13.6128,5.75397,1.1143,0.562591,3.76105,3.23946,1.22653,1.58011,5.16152,0.776485,0.369622,0.597509,1.05835,0.132495,2.46467,2.17195,0.269451,0.38098,0.952547,1.36434,3.05344,2.73301,0.838626,1.81966,0.904128,0.351807,1.42041,0.662753,0.529684,1.5576,1.04141,3.284,0.194418,1.74362,0.755766,0.156033,1.04943,2.28918,0.395706,0.7122,0.336978,0.076189,0.491074,0.66094,0.592504,0.156665,0.233464,0.098473,0.149601,0.293496,0.690255,0.673093,0.334461,0.328864,4.59699,0.587414,0.544678,0.36349,11.0769,1.59231,2.19423,0.626433,2.51017,0.17506,0.685459,1.26487,1.25842,0.501734,1.70455,0.102651,0.211876,0.29495,0.324569,0.74874,0.557711,0.507544,2.57821,0.953521,0.727105,3.67724,2.43846,1.81589,1.09967,0.564903,1.83626,1.06013,0.579815,0.441154,0.168833,0.052491,3.21185,8.56968,0.166418,0.317448,6.83733,1.53616,0.370205,1.58685,1.04327,0.535231,0.031515,0.44577,1.23159,1.67297,1.37676,2.01626,0.663377
"19",55.5262,102.486,10.3488,4.59809,65.5251,46.6905,70.3869,58.1803,45.0878,60.7812,11.3959,65.1767,9.52413,52.0898,43.5789,52.1234,74.7983,65.7114,92.2714,21.2865,5.89877,67.3757,15.7245,57.1274,33.9411,48.707,14.0724,80.4751,71.3389,54.6753,44.9833,5.33939,82.6501,41.6315,60.9564,68.7966,85.5966,75.9026,23.6032,6.40215,108.897,43.9242,68.862,86.1694,58.2162,76.6471,72.1637,46.6092,49.7819,57.8278,42.8624,70.4389,49.4389,41.9075,43.0365,36.8859,64.5549,75.8737,112.231,52.9935,34.1,57.3404,68.592,82.1141,41.7347,67.5018,85.8902,26.289,28.5493,47.4099,86.7477,50.9344,46.1754,75.1901,63.7235,58.3885,79.0084,39.7163,5.24003,31.2293,75.081,46.5187,69.9476,78.4101,96.8108,44.0807,56.8939,31.7211,65.9934,76.0312,58.1904,59.4419,114.541,86.7571,39.87,65.6795,55.5799,34.8753,58.782,90.2253,37.3809,60.1664,105.296,28.7978,46.2648,157.114,45.3254,48.6863,65.225,42.6852,78.1701,90.8153,35.9115,60.4503,43.5133,45.3712,76.7373,54.5924,94.2218,51.2233,59.2186,3.90805,71.0668,47.2832,80.0847,36.5418,54.6956,22.6476,59.4083,49.8957,46.308,79.1593,81.442,47.0447,36.9386,55.4353,39.8205,27.6426,46.9472,38.2545,44.7138,40.8793,45.2082,77.3768,32.1932,16.1377,54.7255,68.7646,77.1105,52.379,75.1421,79.1709,47.7416,61.6093,59.447,108.562,62.6426,51.1048,18.0166,67.9497,56.7495,7.88187,65.0024,70.2598,56.8732,40.0256,41.4194,52.4423,11.2083,20.7559,47.9641,7.08303,99.4473,4.03002,3.67166,30.7077,14.852,42.773,14.1086,60.4695
"20",88.0831,204.859,83.28,17.584,25.7315,49.5192,30.6954,25.7257,87.5963,40.4457,12.7067,61.0088,14.7317,26.2839,57.6546,10.7528,37.4879,54.0376,64.5198,32.7034,10.4172,32.1889,52.3646,96.0362,61.5091,59.3767,11.2094,81.6082,29.7836,45.0651,56.9886,12.9284,69.8272,21.1169,88.6083,17.3102,113.287,71.3144,26.9903,29.0993,49.9428,48.5889,75.3521,79.3691,40.9069,113.078,64.06,47.3556,31.433,64.6991,67.2987,42.9667,67.1052,16.4849,18.2431,37.0427,120.863,33.6766,87.1487,28.7336,34.302,135.096,66.7381,82.5977,72.756,90.9871,45.9337,51.3312,36.4854,42.272,76.8087,39.1003,83.7423,50.7554,29.4396,135.938,42.6104,68.3879,16.0727,24.161,56.8285,67.3433,61.3115,67.8444,118.507,45.079,36.8035,70.9112,29.3382,88.0545,41.7682,45.88,165.275,68.5422,23.4356,70.3136,154.142,60.2324,115.104,37.7589,48.6371,101.25,22.283,58.4197,54.9544,349.978,62.9509,60.971,88.9978,58.1121,62.3266,52.6461,81.2327,141.491,83.4137,89.0373,153.529,122.117,71.2441,31.8689,180.431,7.36964,14.234,101.659,50.5429,7.56279,30.6305,14.3319,15.7131,54.3984,111.107,121.386,39.6923,31.1955,126.754,63.2547,133.57,39.5031,65.9575,62.2007,177.902,98.5678,28.9383,85.6378,60.3863,30.3148,59.3127,23.2827,61.3432,33.5734,41.658,165.303,52.4556,196.209,114.532,57.2729,75.2752,32.9746,24.5227,140.076,44.8656,10.6457,47.0092,39.0541,38.7934,62.9444,37.3029,14.9658,9.19177,42.8792,77.4926,20.9533,40.3431,18.2307,16.7084,45.7063,16.7435,60.7283,14.4348,27.9906
"21",105.024,49.2541,9.89531,14.6743,58.2326,56.3947,103.452,69.1996,77.8642,196.646,16.0059,115.528,11.4206,209.268,113.01,74.0439,114.905,124.522,52.4556,28.3167,16.3198,119.015,19.0267,64.8121,43.3614,21.0648,11.0034,104.583,244.118,69.1541,18.6356,12.0738,103.259,43.2658,89.6637,107.099,72.9593,30.9235,41.9757,11.6465,103.652,81.9175,106.809,118.136,120.11,63.9678,191.911,52.299,62.3806,104.828,29.7423,135.718,98.9601,117.596,123.625,25.4207,37.2121,120.258,105.54,78.0797,21.302,50.1767,51.6867,60.7167,44.4424,38.3225,155.272,49.511,24.5008,195.748,97.9239,58.1133,75.3237,135.841,96.8334,127.954,46.8389,23.125,9.58177,24.0219,94.053,108.548,174.974,75.1367,84.0138,238.081,164.025,42.3052,214.743,88.6139,181.294,49.1868,95.1613,73.9205,61.6738,80.229,47.9014,14.9759,76.4171,126.105,75.2417,67.0921,161.658,68.6068,90.3736,60.4256,44.6159,47.1079,28.7038,42.8152,69.289,117.827,21.2667,34.3312,61.9277,89.9171,61.3423,61.4363,96.2111,234.677,37.335,10.4588,214.883,72.9272,57.6024,159.35,122.179,24.481,81.2321,71.5191,65.5919,77.4517,197.594,182.957,38.3285,95.4886,17.9316,39.1218,45.7374,47.2677,28.1559,92.3069,57.5501,53.993,45.5582,15.7877,71.5867,109.141,117.472,44.2692,141.383,50.5409,94.9264,75.2466,16.6778,74.7601,110.687,95.6995,48.3172,53.8653,58.552,30.0005,103.86,147.444,114.716,56.7846,56.6728,65.8832,26.7352,21.1822,20.5129,24.3673,79.2117,19.494,12.7381,63.4333,33.7575,29.3446,18.2846,91.8574
