"","GTEX.1117F.2526.SM.5GZY6","GTEX.113JC.1926.SM.5N9GE","GTEX.11DXX.1726.SM.5H11T","GTEX.11EM3.1826.SM.5A5KO","GTEX.11EMC.1926.SM.5A5JU","GTEX.11GSP.2226.SM.5HL5Q","GTEX.11I78.2026.SM.5987C","GTEX.11P81.2126.SM.5HL6N","GTEX.11TTK.2726.SM.5GU58","GTEX.11VI4.0726.SM.5GU5B","GTEX.11XUK.1326.SM.5EQM4","GTEX.12WSD.2926.SM.5LZUH","GTEX.12WSJ.1326.SM.5GCOB","GTEX.12ZZX.1926.SM.5EGKC","GTEX.131XG.2126.SM.5DUXG","GTEX.131YS.2426.SM.5J2OD","GTEX.132AR.1626.SM.5EGHP","GTEX.1399S.2326.SM.5K7YV","GTEX.1399U.1526.SM.5J2N7","GTEX.139D8.2626.SM.GJ3QN","GTEX.13D11.1326.SM.5IJFY","GTEX.13FTY.2026.SM.GIN9K","GTEX.13N11.1526.SM.5L3FL","GTEX.13OVI.0926.SM.5J1MI","GTEX.13PL7.2726.SM.5L3GB","GTEX.13PVR.1426.SM.5S2PW","GTEX.13QBU.1726.SM.5IJFQ","GTEX.13QIC.1826.SM.5J1MY","GTEX.13U4I.2026.SM.5LU3L","GTEX.13W3W.2326.SM.5LU4Y","GTEX.145LS.2526.SM.5TDC9","GTEX.145ME.1426.SM.5RQJS","GTEX.146FH.2626.SM.5Q5E1","GTEX.146FR.2426.SM.5NQAU","GTEX.147F3.1526.SM.5MR7L","GTEX.14A5I.2726.SM.5MR84","GTEX.14AS3.1726.SM.5RQJV","GTEX.14BMU.1926.SM.5S2QC","GTEX.14DAQ.2326.SM.5S2QX","GTEX.14H4A.2426.SM.664OQ","GTEX.14JG6.0726.SM.69LQH","GTEX.14PJ6.1626.SM.6872D","GTEX.14PJM.2926.SM.69LOE","GTEX.14PKU.1326.SM.6871B","GTEX.14PN3.1626.SM.6AJAV","GTEX.15DYW.2926.SM.6PANA","GTEX.15ER7.2526.SM.7KUFW","GTEX.15SB6.1426.SM.7KUEM","GTEX.15SDE.1726.SM.6LPJS","GTEX.15SHU.2926.SM.7KUKT","GTEX.15UF6.2126.SM.6M46Z","GTEX.16MT8.2426.SM.GQ1DK","GTEX.16NGA.1626.SM.72D6M","GTEX.16NPV.2526.SM.6M483","GTEX.17F9Y.2326.SM.7DUFP","GTEX.17JCI.2526.SM.7DHLB","GTEX.183WM.2126.SM.7LG4I","GTEX.18A7A.2826.SM.7LT8J","GTEX.18D9A.1026.SM.7KFRU","GTEX.1A8FM.2426.SM.7IGPE","GTEX.1AMFI.1526.SM.73KVY","GTEX.1C475.0526.SM.793AC","GTEX.1CAMS.2326.SM.793CR","GTEX.1EWIQ.2326.SM.7IGNF","GTEX.1F48J.2526.SM.7P8TU","GTEX.1F5PL.1826.SM.7P8PP","GTEX.1GF9U.1926.SM.7P8TZ","GTEX.1GMR8.2526.SM.7RHI9","GTEX.1GN1U.2426.SM.9KNTU","GTEX.1GN1W.1526.SM.7P8TG","GTEX.1HBPH.2926.SM.9WPNX","GTEX.1HBPM.2726.SM.9WYUA","GTEX.1HCU6.2326.SM.ACKXP","GTEX.1HCUA.1026.SM.A9SMI","GTEX.1HFI7.1126.SM.A96S5","GTEX.1I1GT.1226.SM.B2LVK","GTEX.1I4MK.1726.SM.ARL7O","GTEX.1ICG6.1626.SM.ARL81","GTEX.1IDJU.1026.SM.AHZ2U","GTEX.1IE54.2626.SM.CMKFY","GTEX.1J1OQ.1826.SM.CL53R","GTEX.1J8EW.2526.SM.CKZO2","GTEX.1JMQL.2326.SM.CNNPV","GTEX.1JN1M.2326.SM.ARZNG","GTEX.1JN76.1526.SM.CNPPF","GTEX.1LGOU.1126.SM.D3LAI","GTEX.1LGRB.2126.SM.COH48","GTEX.1LH75.1726.SM.DHXKZ","GTEX.1LKK1.1826.SM.GNIPA","GTEX.1LNCM.1026.SM.E9U5D","GTEX.1LVAM.1926.SM.E6CIM","GTEX.1LVAN.1626.SM.CNPQ7","GTEX.1MA7W.1226.SM.HL9SB","GTEX.1MCC2.1126.SM.EVYD6","GTEX.1MCYP.1326.SM.EV7AD","GTEX.1NUQO.1826.SM.E6CQU","GTEX.1PIEJ.1926.SM.EVYB7","GTEX.1QCLZ.2226.SM.DTX7R","GTEX.1QP28.1426.SM.EVR4E","GTEX.1QPFJ.1626.SM.DTX7X","GTEX.1R9JW.1426.SM.DTX9K","GTEX.1S5ZU.2626.SM.E9TII","GTEX.N7MT.1926.SM.3LK5N","GTEX.NPJ7.2526.SM.EV79A","GTEX.O5YV.2226.SM.HM8V7","GTEX.OHPK.2526.SM.3MJH9","GTEX.OHPL.2526.SM.3MJGT","GTEX.OHPN.2426.SM.E9TI5","GTEX.OXRK.2026.SM.GOQY5","GTEX.P4PP.2526.SM.3P61P","GTEX.P78B.2226.SM.3P5ZZ","GTEX.PLZ4.2726.SM.3P61A","GTEX.PWCY.1726.SM.48TD3","GTEX.PWN1.2526.SM.48TDS","GTEX.PX3G.2526.SM.48TZV","GTEX.Q734.1426.SM.DTXFX","GTEX.QCQG.1226.SM.48U23","GTEX.QDT8.2526.SM.48TYX","GTEX.QVJO.2526.SM.CYPRA","GTEX.R45C.2226.SM.GQ1EF","GTEX.RNOR.2526.SM.F21KT","GTEX.RTLS.2126.SM.GPRWH","GTEX.RU1J.1426.SM.46MUV","GTEX.RWS6.1726.SM.47JXP","GTEX.S341.1226.SM.4AD5S","GTEX.S4P3.1126.SM.4AD52","GTEX.S4UY.1026.SM.4AD53","GTEX.S7SF.1426.SM.4AT5A","GTEX.SE5C.1126.SM.4BRWZ","GTEX.SN8G.2626.SM.EXUQT","GTEX.T2IS.1926.SM.4DM74","GTEX.T6MO.1226.SM.4DM5S","GTEX.TML8.1126.SM.4DXSS","GTEX.TMMY.1926.SM.4DXUU","GTEX.TSE9.2526.SM.4DXUS","GTEX.U3ZN.0926.SM.4DXTU","GTEX.UJHI.1326.SM.4IHJO","GTEX.W5WG.1026.SM.4LMIF","GTEX.W5X1.2226.SM.GRR1G","GTEX.WEY5.0826.SM.4LMIH","GTEX.WI4N.2626.SM.GPI8F","GTEX.WRHU.2926.SM.4MVNQ","GTEX.WYBS.2826.SM.GOQYI","GTEX.WYVS.1426.SM.4ONCV","GTEX.X15G.1926.SM.4PQZQ","GTEX.X8HC.2826.SM.46MWJ","GTEX.XUW1.0326.SM.4BOOR","GTEX.XUZC.1226.SM.4BRVJ","GTEX.XV7Q.1626.SM.4BRWC","GTEX.XYKS.2826.SM.H7OG8","GTEX.Y3IK.2226.SM.4YCD4","GTEX.YFC4.2926.SM.5IFJ8","GTEX.YJ8O.1226.SM.5P9JE","GTEX.ZAJG.2926.SM.5HL8P","GTEX.ZAK1.2426.SM.EXOHM","GTEX.ZC5H.2226.SM.4WAWS","GTEX.ZE7O.2426.SM.57WD7","GTEX.ZGAY.2226.SM.4YCCX","GTEX.ZLWG.1126.SM.4WWFQ","GTEX.ZP4G.0826.SM.4WWF3","GTEX.ZQG8.1126.SM.51MRL","GTEX.ZTPG.2226.SM.57WF9","GTEX.ZV6S.1326.SM.59HJA","GTEX.ZVT2.0626.SM.5GICR","GTEX.ZVT3.2726.SM.5GU5X","GTEX.ZVZQ.2726.SM.GPRY1","GTEX.ZXES.0626.SM.5E45P","GTEX.ZYVF.0326.SM.5GIES","GTEX.ZYY3.2626.SM.5N9DH","GTEX.ZZPU.2226.SM.5EGIV"
"11",0,0.027156,0,0,0,0.047896,0.0295,0.10236,0.403758,0.07673,0.059082,0.075105,0.281144,0.072657,0.108857,0.102742,0.165253,0.077305,0.457381,0,0.067244,0,4.84797,0,0.120316,0,0.068827,0.060697,0.136249,0.620943,0.07796,0.072453,0.240097,0.07683,0,0,0,0,0.056816,0,0.133891,0,0.038935,0.043324,0,0.058223,0.136961,0.026218,0.036166,0.119865,0,0,0.082739,0.118624,0,0.129171,0.024563,0,0.074932,0,0.018507,0,0,0,0.238703,0,0.186539,0,0,0.200772,0.355166,0,0,0,0.084637,0.074854,0,0,0.042673,0.822605,0,0.106603,0,0.21613,0,0,0,0,0,0.090688,0,0,0,6.27467,0.041212,0.051191,0,0.029465,0.016908,0.044961,0,0,0.073203,0,0.123601,0.048562,0.042642,0.037445,0,0,0.082971,0.14379,0,0.076195,0,0.110046,0.067691,0,0,0,0.082102,0,6.29969,0,0,0,0,0.054297,0,0.049368,0,0,0,0.07556,0.092793,0,0.039608,0.592244,0.038279,0.02879,0,0,0.06269,0,0.088859,0.093008,2.43079,0,0.086137,0.040871,0,0.11433,0.113766,0.122041,0,0.031846,0.053074,0.10335,0.019019,0.045697,0.20563,0.11118,0,0,0,0.039813,0.026443,0.095662,0,0
"12",0.484826,0.089003,0.323612,3.02864,0.111367,0.52325,0.193371,0.559129,0,0.419128,0.129092,0.205124,2.71309,0.39688,0.198206,0.636045,0.406203,0.211134,0.107074,0.044426,0.073462,0.764157,2.01977,1.02461,0.427188,0.322823,0.225577,0.530476,0.446544,1.05994,1.14978,0.079153,0.374713,0.811374,2.07633,0.431822,0,0.173265,0.310347,0.719007,0.204782,0.164246,0.85071,0,0,0.508852,0.074813,0.2005,0.158042,1.09997,1.67432,0.231403,0.271171,0.086395,0.067825,0.658542,0.858701,0.529004,0.191008,0.210194,0.040437,0.128468,0.212574,0.637391,1.37839,0.111638,0.244546,0.561099,0.575498,0.250672,0.258673,0.141916,0.479775,0.482407,0.416089,1.39019,0.774447,1.03412,0.046619,0.79498,0.137834,0.194102,0,0.649321,0.063183,0.302068,5.05798,0.301089,0.036353,0.198149,0.444841,0.1863,0.152753,0.440223,0.045023,0.139812,0.963267,1.28758,0.258603,0.491182,0.342007,0.803065,0.559806,0.449481,1.80041,0.106105,0.34939,0.245445,1.04524,0.612509,0.271931,0.754015,0,0.208101,0.413545,0.270501,0.628584,0.741485,0.035193,0.369481,0.089695,0.577339,1.32515,0.254689,0.134023,0.331008,0.235319,0.059318,0,0.755064,0.368927,0.799935,0.146295,0.206369,1.46992,0.077356,0.865423,0.611066,0.355461,0.440333,1.28851,0.362409,0.547897,0.143002,1.06784,0.254023,0.531114,0.549099,0.188204,0.178603,0.083739,0.312257,0.093215,0.088884,1.32935,0.139166,0.251253,0.875029,0.166218,0.474262,1.54443,0.060731,3.1801,0.39906,0.857808,0.23922,0.057776,0.104509,1.11554,0.075304
"13",0,2.04377,1.67199,3.25999,0.639331,1.80231,1.11009,1.92589,1.68814,0.721831,1.11162,7.0654,1.76322,7.51866,1.36542,7.08795,0,0.72724,0.614682,0.382557,2.53036,0.849063,3.86499,13.1085,1.13187,0.794246,1.72663,6.85198,2.56349,5.11128,3.66699,0.681594,0,1.44555,5.5014,2.23108,0.751939,0.746001,9.62076,0.399448,0.503828,0.404098,8.79067,0.407571,0,8.76357,0.644226,4.43964,1.36092,2.70628,2.95749,2.84662,0,5.95168,1.16811,5.67078,1.84859,1.51844,0.939883,3.62001,0,1.47501,0.732201,7.84093,1.92478,0.384532,0.701938,0.920321,2.64303,3.23785,0,0.488822,2.58212,0.755283,3.18488,4.2251,0.701984,1.78098,0.401443,0.595275,0,0.668573,0.579569,3.04984,0,0.800352,3.53147,0,2.50433,2.55942,0,0,0.438457,3.6103,0.7754,3.37103,4.1474,1.10875,0.318122,1.69185,0,1.80399,3.44325,2.97733,1.55035,2.74106,1.20345,5.63614,1.50012,2.63719,2.08144,1.62323,0.797183,0,2.37405,0.517625,0,1.50235,1.81833,4.04937,3.86185,2.29455,5.15337,1.4621,0.923267,1.26682,0.57896,0,0.601149,0.928849,1.58844,0.810392,1.88965,1.42165,5.23765,2.66449,8.19748,3.09527,1.80054,2.16672,0.583975,4.99319,5.30775,3.07851,0,0,3.81124,0,0.810322,1.53797,0.480724,6.45331,3.74587,0,10.1753,4.79349,1.33143,0.972255,0,0,1.93444,2.09184,3.38774,0,4.61667,2.99629,0.995039,5.39961,1.47785,0
"14",2.13635,2.68228,3.03053,3.74438,2.41772,5.9796,1.03646,3.46811,1.88346,1.29703,1.24677,5.5927,10.8508,5.99644,1.57953,4.66915,1.56103,0.708893,1.64592,3.2573,1.19364,19.7338,4.7207,4.05596,1.98064,1.45514,2.88962,6.18958,4.94747,25.1861,4.97843,4.51471,6.82869,1.34683,16.4109,4.9173,1.40412,2.58456,7.34425,5.68106,2.36683,2.61495,2.92512,0.785004,0.415527,2.56017,2.41353,0.979076,1.05488,3.7875,7.32008,0.942766,1.02382,3.88808,2.2041,2.8923,6.72476,1.81895,3.47704,1.21874,1.64806,6.62599,1.9606,5.89349,4.46827,0.663858,2.04445,4.57198,7.2712,2.03439,3.24382,2.0667,2.33503,8.5509,4.2734,8.57608,20.0995,1.05627,0.825062,26.7548,1.97938,3.17216,1.38854,5.67119,1.1246,1.32063,3.42164,1.31209,1.99262,1.7484,2.00643,1.75846,1.11226,10.0064,0.591921,2.74869,2.13619,3.3986,1.66257,9.43801,1.22978,1.50424,2.67702,6.00724,7.0646,1.59349,5.68173,4.75756,48.3254,2.19384,2.15727,5.42676,2.62145,10.3291,2.57903,0.644386,5.98299,4.4904,1.33112,5.97856,4.5808,5.11109,13.8942,1.63127,1.0084,2.47716,2.12823,1.01381,1.08724,2.3999,8.68388,2.52212,7.77476,2.52113,2.7783,1.36122,20.2874,6.85591,1.14188,8.32735,8.12714,9.7491,2.63194,2.68268,1.7475,4.95294,2.37228,2.84001,14.865,0.636697,1.77276,10.1052,3.73306,0.871929,4.61074,1.61147,1.8803,1.38163,0.731225,2.04977,19.4244,2.5734,10.3511,1.87845,4.37008,5.84139,0.95825,5.72842,2.10879,0.525473
"15",75.1513,63.2092,26.9601,36.8862,53.29,43.2577,37.8982,31.7685,77.9944,64.6344,44.858,36.4885,33.9193,38.6892,65.2703,37.6555,57.7027,48.4273,58.3705,28.8172,38.6969,21.0169,37.5586,43.5007,34.9398,35.5981,51.8545,49.5174,35.0243,34.074,35.4627,48.382,30.2786,25.7267,30.318,42.6546,146.927,37.769,53.9433,31.2907,33.2255,34.5111,46.9862,27.2836,45.4421,50.1619,42.7106,31.4424,35.2811,33.1046,25.7617,35.8773,43.7767,36.8886,81.3464,52.269,29.1143,39.0534,27.9812,43.8753,20.8793,43.6964,43.8968,40.486,24.7913,38.6702,26.8284,25.1931,52.973,45.4653,104.974,34.3452,63.2321,36.3514,32.7172,33.9332,43.3188,20.9339,46.9274,22.1124,66.1956,68.3375,103.413,24.0278,20.3504,40.3371,29.8219,30.3784,28.4766,64.4943,23.238,38.3918,27.8016,31.0198,34.0834,42.2469,15.6578,23.1423,49.4426,42.795,35.9072,38.4871,80.3666,24.2414,25.0113,35.14,43.1181,29.7331,35.2456,42.2917,42.3474,41.5029,29.8772,44.9535,52.5709,54.4852,37.2573,51.2093,50.3493,21.5507,39.941,33.0858,40.3056,41.7154,38.9561,23.0529,36.705,25.1029,43.0532,52.712,51.228,38.6002,45.4,42.7125,40.3268,48.2202,51.5892,46.8375,29.6644,56.7527,25.0392,26.8531,40.4693,41.8113,32.8883,89.9037,41.5905,29.5627,40.0842,63.7669,35.508,63.5574,53.3545,64.7989,40.3142,55.1441,21.5769,39.3526,31.0698,38.5098,23.4317,31.6026,33.7345,38.6895,49.5686,32.5825,29.3076,43.3134,49.0684,27.4745
"16",4.62978,9.32076,12.974,9.06207,6.65269,6.16259,14.0288,4.79352,6.67706,78.1668,8.1515,10.6037,24.735,9.15271,11.2618,9.63473,4.08729,8.9519,27.5445,7.56559,8.20772,13.6881,11.4296,8.66145,9.25702,4.59476,10.2121,9.29766,4.91173,16.9506,10.4239,5.43588,7.32351,14.098,13.6442,4.43288,8.23444,8.91396,8.80193,28.1323,11.5609,3.40576,20.5801,11.13,8.28964,12.2644,7.72167,6.11773,3.65352,7.21943,10.8094,2.85689,10.6242,6.64828,23.6766,15.3024,5.72721,9.14206,17.0154,4.14824,40.2144,8.64887,33.2844,10.6227,4.45872,19.7295,3.30179,5.05195,13.5437,7.01669,3.4788,6.48691,11.1246,14.2178,6.2176,14.2841,18.8909,7.01958,7.33809,12.9111,4.51466,7.37711,7.24662,6.26635,3.25812,5.80979,21.7189,3.36312,5.32873,18.0113,4.94177,41.506,62.6872,26.4909,4.3245,7.72143,30.5141,23.7253,6.37362,29.0653,3.75583,17.5825,3.93297,4.89206,22.9165,6.07098,6.77298,8.17087,14.9813,2.73768,7.19398,6.37531,9.59184,32.6767,7.65683,3.6307,4.36657,11.7942,3.10309,5.50095,7.03777,6.00798,41.3103,6.99231,10.6866,8.46421,16.1152,1.99201,9.50528,5.16743,7.69924,14.9407,2.88136,11.2066,7.66375,10.6065,11.3495,9.0504,7.38452,4.27497,5.92017,11.1206,6.96518,6.79372,3.87029,5.34474,7.73449,67.9225,6.35019,3.76641,2.71882,9.67113,4.61885,28.9295,15.1315,7.17075,4.85398,8.00105,5.7737,7.64747,13.0545,2.38258,23.1203,7.84093,8.18297,12.5434,18.7817,5.1729,7.40908,14.1483
"17",21.5431,24.909,30.2223,5.72005,14.7476,9.86877,71.086,6.13695,10.8268,106.509,21.8,7.79093,13.1353,8.00229,19.1767,9.73686,4.16216,17.6334,23.5325,21.5839,13.9574,17.582,11.2364,5.94075,12.1728,12.8067,9.06919,9.01697,5.3898,30.7929,9.03003,10.1758,6.1497,29.7954,13.1271,6.18702,11.317,17.2082,7.95532,44.373,18.5569,5.81901,17.2969,16.1768,16.5984,19.4115,21.8084,5.94688,13.751,15.2962,6.95632,3.84079,53.6756,5.30025,36.8512,14.0183,5.23586,15.3311,39.8708,12.0647,94.0803,32.5072,49.3737,8.5868,8.26847,40.9071,4.96902,9.5288,19.4596,12.2031,5.02021,14.0633,29.0352,34.8331,4.73316,20.5254,11.1704,10.4524,24.0947,8.24781,9.33567,8.05995,28.2635,10.1952,16.4868,7.7661,9.2946,5.69723,15.6163,18.2794,11.7216,74.6259,100.205,34.0272,17.6166,13.3012,80.4336,129.749,10.3457,17.3507,3.57367,11.4606,13.354,5.04395,9.80241,22.0644,6.83238,12.2337,8.36535,3.08485,12.1371,6.46563,19.6308,54.9919,10.8089,11.4626,5.03768,33.6326,7.06856,3.92881,14.0545,10.0767,29.8215,8.82421,30.3328,15.0805,20.7112,7.43271,7.55628,6.02737,11.1244,45.4283,5.64036,26.3854,5.55895,47.3764,5.29799,6.86369,34.4414,4.16228,19.6981,9.3465,4.32649,10.738,4.67843,6.98797,10.1001,104.186,7.69738,5.60068,4.95187,6.31231,4.70279,57.2501,16.5584,14.7188,3.79625,14.8976,24.7408,9.59768,12.6917,3.18786,13.921,11.6148,7.37426,11.6931,18.4977,10.2093,10.417,18.4105
"18",4.06837,0.372849,0.282922,2.02725,3.7526,4.68896,2.078,3.46253,2.89226,1.03058,2.68044,2.33133,5.90193,1.43129,0.151624,2.53503,6.60936,0.392248,3.70543,0.2913,3.82676,0.862034,1.79034,1.6156,0.287289,3.47751,2.12279,1.61235,3.45665,5.69903,2.46649,3.52491,2.47746,2.53778,0.916361,0.519099,1.43142,2.53255,4.34121,2.44597,0.095911,1.65391,1.04589,1.25432,0.132066,0.816757,0.163517,1.59639,2.82818,31.383,0.351875,0.848969,2.56832,0.944157,0.172951,3.08433,0.498533,0.529936,0.19383,0.880543,0.088383,2.12932,0.092923,1.99018,1.44528,0.158603,0.601308,0.802983,0.545066,0.325307,8.95172,5.55223,5.3906,0.047926,0.858906,2.52463,0.356354,0.226023,0.636837,0.642142,0.090378,1.69696,5.42452,0.451563,0.092064,0.177751,1.12044,1.12173,0.039728,0.44662,0,0.13573,0.208666,0.664363,0.639636,0.290304,0.225576,0.299011,0.121118,1.07356,0.996682,0.152629,0,0.831273,0.885397,3.49316,3.30914,1.07292,0.602866,1.77104,1.56842,2.42054,5.71611,4.59388,4.44403,0,3.57611,5.31473,0.499987,0.110122,0.490105,0.873601,2.75619,0.649441,2.88534,2.33119,2.20427,0.356536,0.953643,8.01583,5.87124,26.5601,1.45887,1.48847,1.91103,1.73301,1.63144,0.628511,16.6466,0.773373,0.222336,1.40598,0.598759,0.957196,4.24353,4.69151,0.241841,1.75736,1.23405,0.12199,0.320295,13.445,0.96775,0,2.7979,0.760424,0.200653,0.570671,0.079471,0.095474,1.73384,1.84173,4.06648,0.693805,2.87091,0.451556,4.87756,0.856577,2.10998,5.84291
"19",9.71661,12.0094,7.00827,10.5294,6.83601,16.007,14.6526,9.55499,8.46444,11.463,7.47269,8.49337,8.7154,18.6603,7.66699,28.4254,2.54502,11.9515,16.8784,17.0154,6.85732,21.5817,20.3207,17.4165,20.8391,9.86178,9.25828,17.9097,10.1368,11.9883,24.6275,8.91583,9.58482,27.7271,18.5237,11.0456,7.05289,11.5873,33.3091,16.8758,5.47481,3.75832,20.6364,5.2798,7.46454,23.4693,6.98005,6.83501,7.9646,9.93097,18.3609,6.39365,4.44446,14.0267,12.6439,14.9664,13.0993,17.5568,7.29937,8.52197,6.10808,11.3386,5.80227,21.8154,13.2536,7.2926,8.5824,16.3693,14.4333,7.94667,11.9202,10.0745,15.2014,6.20022,8.76541,14.4351,14.9008,19.1557,17.4808,33.7549,7.77225,9.81356,10.6981,22.8658,5.98961,14.8431,14.6441,15.5687,4.49591,9.74964,7.74934,16.8065,9.21685,53.2275,7.45079,5.54532,35.0681,33.9699,6.87849,10.7309,8.00186,13.9436,13.0384,12.7811,11.783,9.05416,24.0479,11.8121,6.33528,16.8451,8.08251,17.2707,14.4123,8.76403,11.7816,5.53468,9.52851,12.9271,4.61133,7.19187,19.7667,10.3557,24.8961,8.37175,6.09697,7.63432,6.26376,6.20494,15.4418,8.28618,17.7882,8.06262,10.0327,9.18576,13.3104,6.42709,19.1427,15.6374,6.73255,9.39894,14.1324,15.5291,17.7796,12.7479,10.2869,8.71891,14.3956,37.1062,12.7401,10.2354,7.7634,29.8735,10.267,13.3291,22.5189,10.9465,17.2161,8.12747,4.28453,7.092,8.81208,7.41151,14.6286,25.1113,16.4448,26.6763,18.6583,15.2024,14.0487,13.2003
"20",54.6203,246.409,106.549,146.311,82.7479,495.584,12.2528,68.3494,34.3052,73.1883,49.7923,338.562,148.353,363.126,93.3666,387.184,16.3833,42.7694,85.3955,76.1584,125.128,281.211,328.563,429.531,45.8244,146.224,56.8663,422.674,202.135,290.538,395.526,65.7455,169.573,104.199,334.68,102.385,5.83335,104.001,492.051,19.6524,87.5692,71.2496,342.901,9.22976,44.7721,420.254,47.699,93.0261,14.9049,232.485,334.916,171.065,37.0292,269.837,74.6382,296.811,272.662,170.891,102.575,163.319,78.1401,107.97,81.34,403.119,417.765,33.7683,15.0951,191.746,301.227,93.9785,38.986,58.0953,284.285,90.5606,126.512,298.811,265.584,125.186,27.3874,239.507,107.297,67.3879,29.6382,443.391,13.6969,95.4166,323.098,50.5394,29.8026,108.949,49.3711,45.4652,24.9481,285.926,21.7835,45.4219,126.163,104.324,60.0465,208.359,164.932,223.935,100.405,282.586,600.567,86.2043,263.161,177.949,64.7194,223.942,118.122,250.555,77.6908,60.8202,146.272,75.7207,80.6586,306.155,68.5253,197.393,224.342,396.084,182.003,207.858,44.4363,85.7573,60.0233,29.9673,30.9475,174.157,73.4151,67.4446,121.766,189.193,445.686,111.864,247.064,226.81,137.514,168.397,47.6351,100.364,491.726,156.745,184.178,91.036,128.702,47.9324,111.72,49.5671,39.0346,123.992,83.4544,44.6203,510.19,112.141,417.285,130.108,39.9044,74.5338,149.821,78.6042,172.068,80.7235,334.054,280.279,46.7129,202.052,193.258,21.5646
"21",6.40635,26.3022,28.0502,21.3479,10.3226,11.222,29.6225,9.84469,16.8406,20.2697,38.8753,29.5615,27.2579,26.8127,30.6707,29.0639,26.9385,41.4327,8.62349,11.5006,14.3591,15.2768,15.3529,19.1303,12.451,34.7872,21.3849,21.7689,25.0919,20.5535,25.4004,9.93059,12.5413,18.1749,14.6958,24.032,5.14755,25.4001,40.8983,21.2014,141.377,23.5775,44.2429,6.80089,19.9889,51.7167,10.0535,15.0296,18.2805,14.8902,26.7895,32.9102,25.2925,24.0574,16.1421,36.4125,31.8766,25.6108,20.0538,18.2872,6.25735,16.3254,14.2129,40.7166,29.7771,14.0799,9.73698,26.4755,49.9205,10.3779,22.5718,11.6571,41.9932,21.0219,12.6585,22.6443,14.1006,19.6517,20.3852,20.1743,13.1821,4.66718,8.18308,26.1208,19.407,23.3848,26.9058,28.5448,6.49945,25.2633,9.1953,7.23718,24.4369,16.8859,6.23359,14.2714,9.05925,12.8584,7.98038,17.5253,23.138,29.7229,16.1899,26.6842,22.1168,28.013,26.6035,41.8832,17.9488,24.1504,24.4787,35.7123,30.787,10.5241,19.4062,16.5869,16.9212,21.2291,14.8363,23.3178,23.4629,13.2449,18.866,22.1419,9.5118,6.40436,9.37394,22.8784,11.0057,13.8467,13.3778,9.43475,12.4537,14.7264,36.8579,20.6553,18.2416,21.022,22.0894,21.2122,21.7508,19.143,13.4664,25.6638,16.3018,34.185,17.5597,12.3209,29.8528,21.5073,14.127,13.2242,29.8486,10.4621,25.2621,17.7702,31.6911,12.6985,57.0499,12.6912,12.3714,23.9061,21.6148,14.0273,37.0312,20.3936,13.0073,40.7943,19.3853,10.0026
"22",47.3518,27.2794,27.6556,12.6359,54.1384,13.1637,30.4635,72.5295,65.8661,61.8328,28.138,14.465,19.4059,13.3686,32.4154,17.7761,26.6442,36.33,37.9725,61.5305,33.0594,8.71985,20.3078,13.0429,31.5406,21.0786,39.0172,20.6168,17.3608,30.0772,10.6641,41.3613,27.9353,17.3227,17.4681,34.266,32.2814,34.8382,15.1384,32.8007,33.4054,33.7413,12.9881,41.1847,57.6134,17.7365,41.3637,27.5803,27.7255,44.3709,9.00317,13.1032,50.7572,11.7635,41.5944,19.7471,8.30721,34.6596,58.628,54.0774,30.1388,40.0829,53.3154,11.7685,9.086,32.4163,49.0141,27.7803,17.0938,34.2876,71.2855,33.1953,21.0995,34.0083,18.8048,23.5568,27.7102,32.788,33.5285,13.2359,56.0849,103.299,36.9796,8.04866,31.912,40.3036,13.6908,21.3836,41.6648,32.0597,36.6232,45.3898,54.9153,37.7378,50.469,59.2096,40.0632,43.3961,46.4418,32.1093,43.8888,9.30702,38.6256,14.1299,16.2678,37.096,23.9584,17.0318,16.7945,25.0156,37.1707,10.3172,39.3618,33.5701,31.1849,54.6837,30.6758,17.3892,21.5331,17.623,38.4294,15.8805,29.3398,24.0317,57.7151,36.3042,47.6963,33.8673,61.7109,25.3966,62.6489,42.0924,48.0564,33.0052,18.5336,41.0612,17.5505,29.7519,31.2407,19.9568,11.9557,13.8222,13.7706,27.6959,25.6153,16.2156,34.7809,68.7688,23.9449,25.3388,47.6227,7.9396,52.1286,37.4678,13.7291,64.9303,26.2933,35.9612,35.0333,37.6011,25.831,11.7096,21.9858,18.8944,14.1673,33.7286,38.7568,6.30202,27.9161,43.6306
