"","GTEX.1117F.2126.SM.GIN9G","GTEX.11GS4.2326.SM.5A5KS","GTEX.11OF3.1326.SM.5N9FJ","GTEX.11TTK.1926.SM.5PNW8","GTEX.12696.0926.SM.5FQTV","GTEX.12WSG.0826.SM.5EQ5A","GTEX.13112.2126.SM.5GCO4","GTEX.1399S.0526.SM.5IJG8","GTEX.13FHP.2126.SM.GIN8J","GTEX.13NYB.1726.SM.5N9G2","GTEX.13O1R.2526.SM.5N9FW","GTEX.13O3O.1726.SM.GJ3RL","GTEX.13OVI.1126.SM.5KLZF","GTEX.13OVL.1826.SM.5KLZR","GTEX.13OW6.1826.SM.5N9F9","GTEX.13RTJ.2226.SM.5S2Q1","GTEX.145MN.0326.SM.5QGQI","GTEX.147F4.2626.SM.5Q5CS","GTEX.1497J.0826.SM.5NQAJ","GTEX.14C39.2126.SM.664OH","GTEX.14C5O.2026.SM.5YYB1","GTEX.14E6D.2526.SM.5YYA9","GTEX.14JG1.2326.SM.HAUZ5","GTEX.14PJ2.1826.SM.HL9UB","GTEX.15CHQ.2126.SM.6871M","GTEX.15DCD.1926.SM.HAV33","GTEX.15DYW.2026.SM.6AJBD","GTEX.16MT8.1926.SM.7EPGL","GTEX.16XZY.1026.SM.HAV39","GTEX.16XZZ.2226.SM.HAV34","GTEX.16Z82.2826.SM.HAUZZ","GTEX.17F96.1926.SM.7MGWY","GTEX.17F97.1926.SM.7IGM4","GTEX.17HHY.2326.SM.7KFSR","GTEX.1A3MW.2226.SM.73KUX","GTEX.1A8FM.2026.SM.7P8RN","GTEX.1AX8Z.2326.SM.731CR","GTEX.1BAJH.1826.SM.731DA","GTEX.1C6VQ.2326.SM.7IGN1","GTEX.1CB4J.1926.SM.7MGX8","GTEX.1E2YA.1626.SM.7MGXS","GTEX.1EKGG.2226.SM.7IGOA","GTEX.1F48J.2226.SM.7MXTN","GTEX.1GF9V.1926.SM.9JGHE","GTEX.1GF9W.1326.SM.7P8PX","GTEX.1GMR3.2426.SM.7MXV2","GTEX.1GN1U.2126.SM.AHZ4J","GTEX.1GTWX.1826.SM.9QEHG","GTEX.1H3NZ.2126.SM.9WPQ6","GTEX.1H3VY.1926.SM.9JGHJ","GTEX.1HB9E.1826.SM.D4P33","GTEX.1HBPI.2026.SM.CE6RZ","GTEX.1HCU7.1826.SM.A9G2A","GTEX.1HCVE.2126.SM.HL9UO","GTEX.1I1GP.1926.SM.CNNQU","GTEX.1ICLY.2026.SM.GA913","GTEX.1IKK5.0926.SM.A9G2U","GTEX.1IL2V.1826.SM.ARU7R","GTEX.1J1OQ.1426.SM.AHZ3P","GTEX.1JJ6O.2526.SM.AHZ3J","GTEX.1JMLX.1526.SM.AHZ3N","GTEX.1JMPZ.1226.SM.ARU8Y","GTEX.1JMQJ.1726.SM.E9U4V","GTEX.1JMQK.1926.SM.CJI3B","GTEX.1K9T9.1826.SM.CXZK2","GTEX.1KWVE.0826.SM.CXZKO","GTEX.1LG7Y.2726.SM.D5OVW","GTEX.1LH75.1326.SM.F2I1R","GTEX.1MUQO.2526.SM.E9TJN","GTEX.1N2DW.1826.SM.EAZ54","GTEX.1N2EF.1426.SM.EXUSH","GTEX.1NV8Z.2226.SM.EXOJ2","GTEX.1O9I2.1926.SM.F2TBQ","GTEX.1OJC4.2326.SM.DTXA5","GTEX.1PWST.2226.SM.EVR3G","GTEX.1QAET.2126.SM.F2TBS","GTEX.1QP6S.1526.SM.EXUSG","GTEX.1R9PO.1626.SM.E6CPT","GTEX.1RQEC.2426.SM.F2I1J","GTEX.NFK9.1826.SM.HL9T3","GTEX.O5YV.1226.SM.EV795","GTEX.P4QS.1126.SM.3NMD5","GTEX.QDT8.1726.SM.EYYV6","GTEX.QDVN.1726.SM.HL9TO","GTEX.QLQW.1626.SM.CMKFE","GTEX.REY6.1826.SM.EAZAT","GTEX.RN64.1626.SM.48FD7","GTEX.S33H.1426.SM.EZ6L7","GTEX.T5JC.1526.SM.4DM68","GTEX.T6MN.1826.SM.EXOHN","GTEX.W5X1.1626.SM.H7OGO","GTEX.WL46.1926.SM.GNIN6","GTEX.XPVG.0526.SM.4B65N","GTEX.Y5V5.1226.SM.EYYVP","GTEX.Y5V6.2026.SM.5IFHO","GTEX.ZC5H.1726.SM.5HL7X","GTEX.ZDXO.0226.SM.4WKH7","GTEX.ZE9C.1426.SM.4WKGM","GTEX.ZLFU.0926.SM.5P9F8","GTEX.ZVZP.0926.SM.5GIDB","GTEX.ZXG5.2026.SM.HAUZV","GTEX.ZYFG.1626.SM.5GZYY","GTEX.ZYT6.2226.SM.5GIC9"
"11",0,0.012146,0.023525,0,0,0,0,0.115252,0,0.01739,0.027696,0.029063,0,0,0.025272,0,0.099984,0.090489,0,0.013891,0,0.012598,0.024727,0,0.070009,0,0.032627,0.046078,0,0.013965,0.02648,0,0.037857,0.028826,0,0.037726,0,0,0,0,0.01824,0,0,0.010818,0.024305,0.021457,0.072441,0.017595,0.053727,0,0,0.082815,0.14414,0.023935,0.009597,0,0,0,0.048272,0.010222,0,0.091373,0,0.056947,0,0.030738,0,0.062342,0,0,0,0.113021,0,0.160881,0.061513,0.09318,0.04137,0.053522,0.019405,0,0.020665,0.022122,0.015783,0.01148,0,0,0,0,0,0,0.020379,0,0,0.044201,0,0.033895,0.064621,0.107536,0.074753,0.084022,0,0,0
"12",0.053812,0.106156,0.025701,0.135379,0.246522,0.16921,0.082633,0.062955,0.046765,0.037997,0.075643,0.015875,2.40364,0.499599,0,0.124486,0.327691,0.790853,0.243152,0.030351,0.012779,0,0.054028,0,0.076483,0.094329,0.035644,0.134238,0.066249,0.091542,0.043393,0.227344,0.186111,0.031492,0.418472,0.020607,0.812382,0,0.028621,0.224204,0.039852,0.203588,0.015278,0.064999,0,0.070322,0.06595,0,0.215215,0.271556,0.061623,0.036189,0.173216,0.052296,0.052423,0,0,0.081121,0.13184,0.044667,0,0.199645,0.024711,0.228115,0,0.083951,0.072454,0.681072,0.141318,0.08236,0,0,0,0.556566,0,0,0.067794,0,0.127196,0.060915,0.045152,0.096669,0.068971,0.037623,0.332331,0,0.911135,0.036104,0.038176,0.04016,0.890555,0.057517,0.057953,0.064384,0,0,0.056477,0.156641,0.387914,0.397765,0.116322,0.304967,0.166395
"13",1.23567,0.22853,0.221311,0.582881,0.943479,0,0.474376,0.361408,0,0.654396,0,0.273405,2.75974,2.40918,0.475495,0.535983,0.627062,1.2769,0.418761,0,0,0,0,0,1.6465,0,0.613863,0.57797,0.760633,0,0.249109,0.355943,2.84911,0,0.514787,1.0647,0.73637,0.492616,0,0,0,0,0,0.305298,0,0,0.22716,0,0.673905,0.425163,0.707523,0.31163,0,0,0.361135,0,0.325047,1.39709,0,0.384634,0,1.14611,0.851166,0.35715,0,0.289164,0,2.93239,1.21691,0.354604,0,0,0,0,0.385786,0,0.389187,0,1.09529,0,0,0.416213,0.890872,0,0.660401,0.34808,0,0.207262,0,0.345826,1.1503,0.330193,0.66539,0.554422,0,0,0,4.04656,0,1.58086,0,0,0
"14",155.065,1.34732,1.95714,5.09989,7.65105,31.4982,2.19504,13.0772,10.7042,6.86305,9.16752,1.46419,32.1895,2.07354,2.90385,10.5185,57.7219,3.934,60.1426,4.15904,27.5718,4.66828,6.35446,11.4656,7.54913,10.678,1.60047,15.6833,10.7331,18.827,2.65059,18.7151,5.50427,2.14973,13.7783,6.42711,25.5984,4.37376,17.7057,7.79983,23.0776,2.03316,4.66929,1.42583,21.5578,7.04063,4.88211,13.6581,95.9158,19.8256,78.091,4.20517,9.96906,8.67358,3.7938,46.5151,10.4445,8.68626,46.271,14.8278,5.6826,55.9272,9.35653,48.2489,42.7432,1.57915,2.29591,8.38238,9.88982,1.81158,4.10874,4.97253,43.9715,2.78468,42.9381,45.4359,1.2798,120.116,5.94289,5.26508,31.1284,75.9929,43.0153,129.807,19.7801,13.298,5.29627,9.38844,13.6133,4.31328,2.76493,2.10956,14.3552,7.50748,39.2808,17.4359,1.99907,3.12072,19.995,10.298,3.76441,25.3328,1.73566
"15",4.86756,8.80144,3.34239,16.4567,44.465,11.8351,30.0838,24.2709,3.50677,5.28017,5.54505,8.58662,28.0647,19.1283,3.50939,10.4704,14.2636,16.7457,7.91063,7.89685,6.9723,3.38769,5.73643,4.73736,6.34284,7.24267,5.3846,9.16337,17.8106,5.26891,2.86239,6.16797,11.3136,3.02069,19.8463,4.59771,19.3452,8.43052,4.32616,8.65752,5.3403,5.8533,7.3544,4.04651,6.44887,5.90386,4.8833,7.24579,5.48692,10.5033,11.2761,5.93858,3.68278,3.59403,3.01263,3.39551,5.35017,14.0211,8.05091,3.87705,6.7254,10.389,6.85954,8.49361,5.9445,4.69462,4.69615,14.1592,22.3109,15.3221,6.52713,5.10227,10.8847,25.3003,18.0103,7.11569,6.05255,7.47643,6.82919,6.60597,7.20062,8.04941,7.22157,5.17654,12.4968,4.64867,46.204,5.11517,7.55484,5.23304,22.34,3.53943,13.6836,5.34492,4.67317,3.90673,4.73362,21.6749,22.1546,17.2647,16.268,21.851,29.1596
"16",18.1223,2.47727,2.58923,9.39419,15.11,27.6759,12.2222,19.3078,1.60767,5.5667,18.5159,2.62516,23.7396,9.07414,0.903007,22.6559,7.48697,9.5149,31.0598,4.37402,12.3905,4.11804,3.11491,1.68006,4.4978,8.22714,1.41539,23.3544,12.2766,11.1553,1.90153,5.15445,17.8382,3.32302,14.191,4.8901,8.22726,5.93179,2.52361,11.3909,2.98426,2.01703,6.01825,1.76052,3.28576,2.3317,2.30078,9.57861,2.86165,11.1684,3.18749,0.921557,1.18043,1.94972,4.73404,1.73554,3.4334,26.612,8.49393,2.77785,3.76375,34.8357,2.45022,16.0142,7.06722,4.40387,2.98282,12.9588,18.7299,14.7858,5.8837,2.3778,8.9268,35.5814,24.3109,4.41084,4.56049,17.1138,6.0698,12.0799,5.15613,19.3318,12.5825,10.5049,22.7742,9.07756,78.376,1.58209,1.42786,7.13002,37.5816,1.96206,11.342,2.22363,2.94022,7.65852,9.48309,18.3674,16.3705,15.8948,32.702,23.3987,6.24237
"17",0.957907,0.528883,0.488744,19.4143,32.3027,15.8982,4.60663,22.1892,0.320804,0.673093,10.8221,0.38047,2.83163,2.6446,1.3162,1.60525,2.04875,1.55159,3.12276,0.422998,0.615878,0.666865,0.506678,0.470515,0.886621,1.61364,1.62957,1.45124,3.38258,0.878363,0.357963,0.834521,3.24296,0.512734,1.66635,0.977021,1.9158,1.02083,0.421262,14.6339,0.461987,0.868455,8.90733,2.23509,0.466908,0.341959,0.377964,1.32195,0.351676,2.61422,5.11557,4.83157,0.225618,3.01077,0.488898,0.27498,0.889918,5.24085,1.13338,0.407259,0.567172,3.42389,3.36032,3.22516,0.835936,0.642965,4.63058,28.8577,4.32564,4.24273,0.687884,0.643299,1.12672,10.5154,2.48589,5.46941,1.05375,10.9594,1.52973,0.952116,0.364633,1.41338,1.44636,6.97506,2.90021,3.91195,12.7552,1.95314,1.61608,0.936347,10.0685,2.53222,2.29979,0.43189,0.615498,0.699357,2.57839,3.20324,3.9464,3.08468,8.41803,6.64283,2.65034
"18",562.489,27.0522,90.1365,1.22056,4.74456,208.079,4.3045,3.99035,162.56,317.31,22.9229,10.7476,23.2762,12.1535,79.278,17.8216,29.4447,8.35911,33.2288,72.4396,39.9069,73.3527,86.9335,24.9435,72.5394,278.968,98.5011,30.6052,7.71046,50.2615,12.6141,49.2268,3.81918,109.518,1.11063,78.28,33.0588,328.937,19.8539,25.3865,59.3831,84.0723,8.56532,138.34,308.555,41.3583,43.9855,89.7706,31.9115,9.67858,262.842,46.2523,93.7016,40.8058,14.4999,82.8514,87.5254,79.512,77.6871,41.0218,66.3806,158.071,447.531,23.4334,49.506,105.717,31.395,6.49399,10.2122,8.35923,41.1594,236.194,148.266,2.68903,105.888,2.90631,119.441,128.517,312.781,45.3229,29.6063,17.0481,122.406,51.7855,4.63755,41.0272,12.3166,21.8122,164.858,837.022,12.4208,500.634,174.219,31.7946,84.8214,32.0397,11.9583,4.04418,3.38024,1.93939,1.9958,10.0111,3.0004
"19",12.4355,7.05952,2.83192,20.9192,7.00645,13.7437,7.88597,17.5038,3.57969,9.2639,8.78211,2.78066,30.3741,4.83952,5.45649,11.5552,18.5871,18.7024,12.5319,4.39433,7.39405,4.54018,5.40133,4.21675,10.1829,7.49467,3.59741,11.1577,15.7908,7.4893,2.73845,8.54075,17.412,4.27214,26.7807,4.8501,23.2714,6.73992,4.73258,6.14141,5.49319,7.39682,5.16909,5.64184,7.22238,6.02785,3.41698,7.97997,11.7945,10.7296,20.6307,6.18605,5.09174,5.23181,3.79858,8.03463,8.76084,16.0299,11.9235,4.41078,5.99398,13.6687,10.3733,15.6481,10.5369,4.67897,6.74351,29.8053,17.612,17.494,7.13637,5.36286,8.54904,5.88896,17.275,10.17,4.44453,17.481,8.41394,4.53561,3.12416,8.19954,12.7055,10.0746,19.2062,5.22487,28.1761,4.93385,9.24521,13.2101,12.8878,3.41044,14.4871,8.37479,9.18809,6.0119,3.01159,20.5457,20.0274,12.4274,10.4061,14.2314,8.21073
"20",86.0805,83.273,65.7588,132.048,139.86,147.863,115.314,130.331,34.5557,161.473,56.3053,52.3468,221.138,140.929,66.2419,81.0509,181.063,106.682,173.611,41.1094,71.3401,133.698,95.7365,49.1436,86.1624,119.28,56.9537,101.692,167.977,76.5978,27.709,80.7075,126.288,63.437,68.0378,74.7522,244.59,77.7384,45.3182,74.7281,50.5143,171.178,60.975,72.3965,58.8945,53.4481,28.5588,72.2011,83.6766,93.5106,131.186,75.8416,28.9438,44.7545,34.8242,33.3335,105.955,158.135,104.845,32.7295,46.2817,261.883,203.435,184.454,90.8948,108.485,59.7011,47.4211,236.515,184.181,46.4093,94.5316,105.443,95.3821,158.818,161.844,75.2029,163.623,139.514,79.6903,52.9072,83.2622,90.3702,233.488,230.338,66.9718,111.303,41.4444,38.7889,254.425,295.555,129.349,187.917,63.3854,108.243,42.2433,65.7891,94.0033,212.505,161.505,59.0113,218.165,253.361
"21",0.535647,3.0517,0.732597,13.362,8.7321,2.17652,4.71092,11.0195,0.513868,1.18626,1.06783,1.38527,7.13642,4.05337,0.380118,7.24181,4.40565,4.60067,2.4518,2.13639,0.441095,0.854012,0.633832,1.62407,1.32736,6.2679,0.400879,1.5488,11.2449,0.881631,0.577791,1.21834,5.81436,0.482423,12.3343,1.95802,11.0769,1.14259,0.765901,2.53125,1.66149,1.67781,2.19234,2.08769,2.26038,1.02727,0.767304,1.06602,1.0547,1.73771,2.54124,1.22807,1.42904,0.527324,1.47601,1.16722,1.55177,3.25933,2.3929,0.801187,0.871321,2.47767,1.46629,5.46092,1.7378,1.15907,3.02537,15.8745,8.67313,6.22849,1.00611,1.22373,1.27482,14.8481,3.68347,1.9246,3.33909,7.34718,2.41714,0.590606,1.17324,1.90264,1.2973,1.45912,10.638,0.533006,24.9963,0.737429,1.06601,0.661944,9.14388,0.587407,3.26646,1.17982,0.83695,2.90807,1.48395,5.81671,11.4257,6.77569,7.02853,4.86739,4.01942
"22",426.194,64.4263,166.533,28.5464,21.1991,199.881,26.0994,104.7,111.087,605.25,72.8481,55.3585,99.9524,29.8426,142.03,95.8183,350.566,103.305,393.064,112.633,287.782,316.92,220.783,89.1925,181.352,145.707,93.8327,183.821,87.1073,128.749,112.061,166.566,106.676,156.063,67.0126,104.374,211.668,209.913,186.964,61.3415,208.042,88.1064,107.111,113.948,303.914,247.652,68.6199,53.4594,374.852,77.1493,349.418,168.25,88.1642,245.499,59.6153,128.575,277.946,142.141,96.8396,207.961,137.837,382.28,519.152,156.761,114.201,241.059,56.2139,15.0283,172.687,93.0094,75.9947,199.707,216.371,22.9408,84.8498,509.971,172.932,419.818,335.717,160.532,325.022,342.461,266,550.88,165.303,173.599,24.9685,103.244,277.608,491.882,87.6075,234.149,315.121,281.096,245.643,232.217,52.2023,62.3294,104.514,116.251,21.1505,187.458,35.3606
"23",19.8365,10.5913,14.4771,8.9877,11.7657,15.2153,10.6785,13.9412,10.4612,39.5265,7.14068,4.63495,25.3198,10.3919,12.545,10.87,25.0246,14.1643,14.0377,6.81674,17.6335,28.5965,18.0579,7.29449,14.0366,15.5913,11.0884,15.3946,16.6353,11.9693,7.13971,10.7071,12.1247,14.7248,10.0903,9.65549,25.8521,14.8141,7.47392,8.63369,10.8252,12.1683,7.38784,10.376,9.79218,11.9609,4.4486,5.79666,15.5986,9.5781,26.3587,13.4029,5.80242,12.5832,6.09389,8.10433,14.0026,19.4611,9.96526,6.43513,8.07247,28.7152,43.626,9.1691,19.0494,19.6613,7.85936,16.0171,21.0168,18.2878,5.34834,16.4315,14.9146,11.6772,13.4264,16.4296,12.5887,44.0558,24.6876,10.4766,7.92593,16.0227,14.8362,16.1721,20.9241,8.59965,11.453,7.75853,10.1839,44.3106,26.7825,22.917,21.2387,10.1524,14.5171,7.86395,4.20283,10.0291,21.9229,14.9378,8.6388,14.7788,16.4981
"24",0.728901,0.830117,0.625252,3.80928,1.93325,0.588085,8.65985,1.46987,0.262548,0.746636,0.610722,0.169765,0.778259,3.10404,0.439181,0.532491,1.70345,1.03072,0.182014,0.462504,0.222071,0.691732,0.66081,0.726092,0.449838,0.521179,0.681331,0.219812,1.39918,0.619984,0.502705,0.29837,1.23284,0.488309,1.78202,0.47379,1.39456,0.60411,0.344328,0.366296,0.378227,1.04093,0.347186,0.870432,0.507562,0.557739,0.405518,0.447081,0.27199,0.937184,1.25756,0.98201,0.437824,0.272631,0.255071,0.370825,0.706407,0.780742,0.20443,0.232859,0.222918,0.587113,1.01739,0.559956,0.270504,0.695757,0.61339,1.44754,1.41677,0.599999,0.22293,0.762885,0.508772,7.19695,1.34744,0.136073,0.50748,0.77378,0.532744,0.309419,0.663915,0.587947,0.465582,0.207873,0.91922,0.199922,8.27134,0.350692,0.438868,0.649568,6.08901,0.738093,0.883127,1.0758,0.358105,0.579125,1.45327,3.28734,1.28269,0.916161,2.17687,1.08499,5.24921
"25",28.5701,15.9524,26.5237,47.4751,21.5192,30.6941,54.7681,25.0191,17.6893,58.1492,14.0751,17.8745,43.7192,38.0019,21.7896,15.9216,32.6477,43.0236,21.1175,11.0082,23.8002,38.1628,31.8413,20.2973,30.3812,29.7921,25.0288,24.9652,44.1039,16.4367,15.1833,26.1937,51.8222,25.4017,23.3177,15.4038,36.1891,41.6718,19.149,14.4787,19.9258,23.3812,18.1394,22.0228,16.2982,23.4921,16.9498,16.3118,27.5742,13.5912,36.1106,31.76,11.1444,17.8049,11.7877,10.7719,31.5841,50.6886,23.5704,15.7196,15.4964,55.1128,62.1456,17.0825,14.8376,30.565,17.366,38.1167,31.8936,64.2483,8.85553,30.0222,24.2203,43.3883,22.8579,22.496,33.9462,40.073,48.1834,24.5113,34.3001,18.9595,39.0382,24.3819,21.7289,14.7728,77.5861,26.4023,32.4599,51.4865,63.2602,39.467,23.437,24.8818,19.0354,25.5723,19.4079,98.526,27.8269,30.4277,35.4744,28.202,55.4991
"26",0.901799,2.81842,1.9055,2.04569,2.88574,1.44175,6.34053,3.4318,1.12713,3.48258,0.482847,2.25539,3.1682,4.97835,2.15229,2.12722,3.71248,5.29115,1.35981,1.32873,0.790474,2.56171,2.02575,2.09727,2.78669,2.34457,1.39433,0.563986,3.28701,0.426616,1.01318,1.7279,3.80814,1.96128,1.36769,1.94983,8.36903,2.2621,1.30152,1.4987,1.73345,6.22464,0.845793,3.90706,0.832475,0.926903,1.28528,2.17166,1.81254,3.26671,4.36869,2.95913,0.876188,1.76512,0.852861,0.401628,2.98524,6.84622,1.17671,0.747501,1.93642,3.79686,3.09894,1.27689,1.96783,2.64621,3.20268,30.4708,13.571,5.2049,0.117761,3.43316,0.820928,7.10708,0.215115,0.769114,3.57432,2.36164,3.55666,1.50259,1.28806,1.12628,1.32954,0.793448,2.63184,0.376763,26.6857,1.04353,1.14297,3.78294,24.1221,1.06679,2.33526,2.80506,2.25424,1.09817,1.59917,28.4369,11.3428,5.00377,7.12292,4.71763,6.3984
"27",3.02231,3.44222,2.45828,4.09139,4.36779,7.98707,3.25596,5.12854,1.36086,5.81748,2.12862,2.48593,7.79678,3.80676,3.18794,4.48943,11.6368,5.1036,8.45605,2.59763,3.40267,4.02818,3.04342,1.98334,2.09341,2.83708,2.25216,4.34236,3.78964,3.07743,1.55207,3.10117,6.87324,2.22824,4.95076,3.04201,9.24783,2.92843,1.65507,2.72586,1.93451,4.77633,3.30069,2.96995,2.38427,3.10828,1.40217,2.91179,3.51603,3.68734,5.9621,3.54045,1.57685,2.1858,1.02833,1.64711,4.14919,7.96452,3.57366,2.1056,3.28924,4.98864,5.35246,2.9437,4.3342,3.16699,4.13484,1.88432,8.5704,5.41947,1.94132,3.19895,2.91505,1.86914,3.88183,6.06412,2.06294,6.97369,5.81895,3.17328,2.4872,5.49062,5.65264,5.264,8.42916,2.27828,4.57413,3.2396,3.54811,5.7608,6.35119,2.88399,6.85173,3.93776,6.72495,3.37689,1.82123,7.08387,5.34203,4.86948,2.03245,8.81464,5.23466
"28",0.144863,0.305814,0.182249,1.21333,0.070141,0.611063,0.092236,0.458827,0.042988,0.183373,0.184759,0.303325,0.615505,0.169265,0.10605,0.22069,0.387288,1.00284,0.191582,0.173375,0.075518,0.157238,0.117065,0.152852,0.143122,0.421165,0.091273,0.178484,0.813422,0.147259,0.06838,0.211696,0.386965,0.117861,0.871402,0.162366,0.606398,0.163394,0.107118,0.137397,0.113826,0.726855,0.102322,0.260723,0.183062,0.2401,0.16628,0.140093,0.100201,0.515455,0.485536,0.235241,0.124072,0.03863,0.092935,0.120287,0.282546,0.511332,0.176593,0.070388,0.196182,0.393258,0.262849,0.343131,0.21639,0.12237,0.537575,0.067078,0.807262,0.519138,0.045626,0.294558,0.149945,0.080781,0.370642,0.160413,0.302689,0.593154,0.217141,0.135988,0.071152,0.209458,0.180011,0.177863,0.493482,0.015925,0.475995,0.139862,0.248158,0.174036,0.289443,0.083084,0.74201,0.253647,0.205217,0.094822,0.16131,0.431968,0.52281,0.385729,0.210799,0.683894,0.163881
"29",0.324455,0.967368,0.405012,0.909019,0.525494,0.36327,0.566175,6.10786,0.457129,0.463413,0.389745,0.495997,8.35892,0.33957,0.382124,1.305,1.61656,1.53077,0.373183,0.241226,0.507847,0.388511,0.736656,0.605014,0.644562,1.56839,0.600777,0.745002,3.70999,0.522677,0.396421,0.492795,2.30665,0.306395,1.72853,0.694671,1.65227,0.64282,0.678519,0.812462,0.595261,0.341754,0.297295,0.391909,0.567628,0.642432,0.408486,0.35823,0.933007,0.666437,1.82399,0.937277,0.448834,0.49806,0.416653,0.236697,0.687962,2.97473,1.0334,0.287682,0.368177,0.939294,0.487623,0.988935,0.36446,0.42335,0.708244,2.67856,3.14686,2.06534,0.526902,0.507593,0.919853,1.13198,1.26468,0.272015,0.836103,1.04964,0.395081,0.606576,0.402179,0.69546,0.845891,0.470882,0.770684,0.20495,1.1617,0.346318,0.256341,0.192616,1.6902,0.546472,0.529436,0.745529,0.290629,0.314604,0.386965,1.14838,6.49078,1.83647,0.726867,0.996545,0.410431
"30",22.5929,15.8337,13.9919,38.3676,27.622,33.2636,29.0782,43.1745,9.5395,25.1293,13.8152,17.5263,39.2912,17.2059,9.86006,37.0808,40.0429,28.906,29.1426,17.8725,13.0357,19.1507,16.7888,15.587,15.6466,31.6302,14.3323,28.5687,39.0153,25.1096,8.16296,22.2195,42.2096,11.8575,37.8917,12.6036,43.7806,23.5981,11.9023,22.7489,13.4663,15.8159,16.6248,15.3252,21.0026,18.1151,15.59,19.872,15.0095,38.2303,29.2705,15.8919,10.503,10.8508,13.8974,16.3359,18.7131,35.1825,22.1909,11.568,16.6169,39.2818,35.4571,30.8676,23.7381,15.2734,14.2943,41.0787,50.0075,49.3555,21.1358,19.2204,30.3525,38.0843,39.7976,26.1212,19.058,42.7945,27.4195,19.2871,25.7842,25.3297,27.1735,20.0074,27.1768,11.0568,44.1539,19.6237,17.0474,25.9934,37.097,16.7845,30.2666,17.5261,22.3895,20.4012,10.5729,32.0174,47.3052,32.5602,28.4003,30.1685,29.6807
"31",0.055307,0.086551,0.032003,0.160549,0.058471,0.123747,0.124129,0.226467,0.059157,0.130679,0.084324,0.054597,0.269217,0.130347,0.080219,0.147631,0.164082,0.19344,0.259523,0.077386,0.080323,0.083241,0.043249,0.049186,0.054422,0.06712,0.057065,0.143276,0.290693,0.030759,0.032592,0.09559,0.171666,0.046683,0.244593,0.139299,0.147049,0.061059,0.042428,0.079766,0.044899,0.066396,0.092406,0.03714,0.072426,0.052818,0.039106,0.129936,0.116013,0.101005,0.1827,0.152358,0.115783,0.057368,0.032328,0.041383,0.105199,0.15585,0.1157,0.051647,0.030215,0.142058,0.073264,0.093455,0.078853,0.045797,0.054419,0.230194,0.196921,0.246622,0.021976,0.061825,0.061551,0.107691,0.077039,0.153921,0.104518,0.065875,0.082964,0.120401,0.093707,0.117508,0.085884,0.096673,0.157647,0.03835,0.451006,0.062797,0.054329,0.090492,0.24819,0.047748,0.210766,0.099261,0.066189,0.081241,0.115537,0.297222,0.205806,0.206831,0.088288,0.155795,0.104304
"32",5.26021,4.16325,2.71526,9.07282,0.52616,3.92451,1.26984,2.05133,3.14074,7.61516,2.41524,2.34469,1.27684,1.34782,2.73424,4.95522,4.8181,5.64406,2.90621,5.64223,5.52599,4.69994,2.95777,3.06684,5.33793,3.785,2.58656,2.44965,2.40374,5.10593,2.34008,4.86993,8.44762,1.62658,4.78478,3.69453,5.56671,6.88637,7.44045,1.9779,2.87497,2.67232,1.87827,1.35702,4.61884,2.20133,2.1902,3.39695,2.63077,5.07405,11.6881,2.59526,5.56568,3.46015,2.79719,4.18935,2.57004,5.31886,2.98273,3.30811,6.82203,6.94559,2.53162,3.17796,1.08595,1.9638,5.98978,4.24461,2.92571,8.39363,1.52268,3.27363,2.67338,3.83878,3.75787,2.04231,6.0386,3.5068,3.5835,1.91552,2.15869,3.23412,1.86216,1.31158,3.0882,0.828234,1.96158,1.8802,4.91332,5.10009,2.03379,2.63528,2.94386,2.34297,1.81859,1.9126,1.10898,1.88893,1.62102,1.91997,1.34066,1.84255,0.821903
"33",4.54566,4.03846,5.21959,6.65315,2.0111,2.47136,2.02234,22.3158,2.91665,4.92714,2.25733,6.63623,14.2005,0.709956,2.07615,9.3242,4.5273,4.33148,3.22496,3.52229,3.82876,2.80329,3.88678,6.38498,3.35115,5.88316,1.7728,3.27868,14.4614,2.80045,2.65497,3.1083,9.79533,2.47998,3.39812,3.56287,3.24053,6.26642,1.67774,5.39858,2.78443,6.26836,3.16621,5.66796,2.10677,2.85915,4.70152,6.00938,3.01198,2.47031,1.89734,7.13548,1.97665,1.34697,2.70667,1.60126,3.68782,6.60925,3.06007,1.15047,1.20685,7.92014,7.9011,7.02355,3.56039,3.43978,7.4933,7.17814,5.81543,18.9454,1.94752,6.64474,3.85165,1.59569,7.61322,4.18905,5.27187,12.7406,6.17568,4.61671,3.23492,3.76341,4.02254,2.18314,7.18985,0.909499,4.36281,1.59616,3.61672,5.54056,5.51031,3.47375,4.11774,2.63045,3.08436,6.55566,2.1402,2.36507,22.2675,7.97141,1.3775,2.86138,1.74528
