"","GTEX.1117F.2426.SM.5EGGH","GTEX.113JC.2226.SM.5EGJG","GTEX.11DXX.1526.SM.5H115","GTEX.11EM3.1926.SM.5987U","GTEX.11EMC.1826.SM.5A5JT","GTEX.11GSP.2426.SM.5N9BD","GTEX.11I78.2126.SM.5A5K8","GTEX.11P81.1626.SM.5BC52","GTEX.11ZTS.2326.SM.5EQMY","GTEX.11ZTT.1726.SM.5EQL4","GTEX.12WSD.2826.SM.59HKT","GTEX.12WSG.2126.SM.5EGJ7","GTEX.12WSK.2026.SM.5CVNB","GTEX.12ZZX.2126.SM.5LZVL","GTEX.1313W.2826.SM.5P9G1","GTEX.131XG.2026.SM.5GCN5","GTEX.131YS.2326.SM.5IJFJ","GTEX.132AR.1526.SM.5KM1L","GTEX.1399S.2226.SM.5IFEW","GTEX.1399U.1326.SM.5IJET","GTEX.139D8.2526.SM.5N9G3","GTEX.13D11.1226.SM.5IFGA","GTEX.13FTX.1026.SM.5J2O5","GTEX.13N11.1126.SM.5KM41","GTEX.13OVI.1026.SM.5L3EM","GTEX.13OVJ.2326.SM.5IJGA","GTEX.13PL7.2026.SM.5IFGK","GTEX.13QBU.1626.SM.5LU4S","GTEX.13S7M.1726.SM.5RQK3","GTEX.13U4I.1926.SM.5LU39","GTEX.13VXT.1626.SM.5IJES","GTEX.145LS.2426.SM.5TDCZ","GTEX.145ME.1326.SM.5O98Q","GTEX.14AS3.1826.SM.5TDD8","GTEX.14BIM.2226.SM.5MR5Z","GTEX.14BIN.1526.SM.5P9FL","GTEX.14BMU.1826.SM.5RQII","GTEX.14JG6.0826.SM.6AJB9","GTEX.14PHW.2426.SM.69LPU","GTEX.14PJ6.1526.SM.6AJ9M","GTEX.14PJM.2826.SM.69LPV","GTEX.14PKU.1426.SM.HAV11","GTEX.14PKV.1426.SM.5YYB9","GTEX.14PN3.1726.SM.GRR3A","GTEX.15DCD.2226.SM.HL9TD","GTEX.15DZA.1326.SM.68722","GTEX.15ER7.2426.SM.793B9","GTEX.15ETS.1526.SM.6LPKM","GTEX.15FZZ.1026.SM.6AJBI","GTEX.15SHU.2826.SM.H7OGU","GTEX.16A39.0726.SM.7KUEB","GTEX.16MT8.2326.SM.HL9UH","GTEX.16NGA.0626.SM.72D72","GTEX.16NPV.2226.SM.H7OF9","GTEX.1A32A.2826.SM.72D5S","GTEX.1A8FM.2326.SM.7MKGC","GTEX.1AMEY.0626.SM.72D6B","GTEX.1B932.2726.SM.731ER","GTEX.1B97J.0226.SM.79392","GTEX.1C475.0626.SM.73KV9","GTEX.1CAMS.2026.SM.79395","GTEX.1CB4H.2726.SM.7EWFF","GTEX.1GF9U.1826.SM.7P8T7","GTEX.1GMR8.2426.SM.7MKH3","GTEX.1GN1U.2526.SM.7MKH4","GTEX.1GN1W.1326.SM.9JGHZ","GTEX.1GZ4H.0826.SM.9OSXK","GTEX.1GZHY.2526.SM.9OSW6","GTEX.1HBPH.2826.SM.9WYUU","GTEX.1HCU6.2426.SM.GA8Z1","GTEX.1HCUA.1226.SM.9WPP5","GTEX.1HSGN.2326.SM.A9G1D","GTEX.1I4MK.1426.SM.B2LWU","GTEX.1ICG6.1426.SM.A96T1","GTEX.1IDJI.1726.SM.C1YQE","GTEX.1IKOE.2426.SM.ARU7W","GTEX.1J1OQ.1726.SM.CL55N","GTEX.1J8QM.1526.SM.GA912","GTEX.1JN76.1626.SM.CNNQ3","GTEX.1K9T9.2526.SM.D3L9B","GTEX.1KANC.1126.SM.CY8I7","GTEX.1LGOU.1226.SM.D3L8L","GTEX.1LGRB.2226.SM.CNNQI","GTEX.1LH75.1626.SM.EWROL","GTEX.1LVAM.2026.SM.HAUZI","GTEX.1MA7W.1526.SM.DHXKS","GTEX.1MCC2.1226.SM.HL9S3","GTEX.1MCYP.1226.SM.DTX8H","GTEX.1NV5F.1726.SM.EXOIZ","GTEX.1PBJI.2326.SM.E6CP6","GTEX.1QP28.1526.SM.E76P6","GTEX.1R9JW.1326.SM.E6CQ7","GTEX.1R9PN.0526.SM.DTX86","GTEX.1RDX4.0726.SM.E8VO8","GTEX.1S5ZU.2726.SM.G8LM5","GTEX.1S82U.1226.SM.E9TKB","GTEX.N7MT.0726.SM.3TW8S","GTEX.OHPK.2026.SM.3MJH7","GTEX.OHPL.2026.SM.3TW8R","GTEX.OHPN.1926.SM.E9TI9","GTEX.P4PP.2026.SM.3P61N","GTEX.P4QT.2026.SM.3NMCJ","GTEX.P78B.2526.SM.3P5ZY","GTEX.POMQ.1226.SM.3P61F","GTEX.PWCY.1426.SM.48TCT","GTEX.PWN1.2026.SM.48TD9","GTEX.PX3G.2026.SM.48U1H","GTEX.Q734.1626.SM.48U1B","GTEX.QCQG.1326.SM.48U24","GTEX.QDT8.2426.SM.HL9U1","GTEX.R55G.1626.SM.48FF4","GTEX.RTLS.2426.SM.46MUO","GTEX.RU1J.1026.SM.46MUR","GTEX.RU72.2626.SM.CY8HD","GTEX.RWS6.1326.SM.47JXB","GTEX.S32W.1426.SM.4AD66","GTEX.S341.1026.SM.4AD71","GTEX.S4UY.1226.SM.4AD51","GTEX.S7SF.0826.SM.4AD4W","GTEX.T2IS.2226.SM.4DM65","GTEX.T5JW.1526.SM.4DM5E","GTEX.T6MO.1526.SM.4DM57","GTEX.TMMY.2226.SM.4DXTN","GTEX.TSE9.2626.SM.4DXV2","GTEX.U3ZN.0726.SM.4DXT5","GTEX.W5WG.1326.SM.4LMI9","GTEX.W5X1.2126.SM.GOQYC","GTEX.WEY5.0726.SM.4LMID","GTEX.WI4N.2426.SM.4M9QO","GTEX.WWYW.2826.SM.4MVOQ","GTEX.WXYG.1326.SM.4ONCN","GTEX.WYBS.2726.SM.GPI8I","GTEX.WYVS.1226.SM.4ONCL","GTEX.XUW1.0226.SM.4BOOS","GTEX.XUZC.0926.SM.4BOQF","GTEX.XV7Q.1526.SM.4BRWB","GTEX.XYKS.1626.SM.4BRUQ","GTEX.Y114.1826.SM.4TT87","GTEX.Y3IK.2126.SM.4YCDS","GTEX.YFC4.2826.SM.5P9FR","GTEX.YJ8O.1126.SM.5P9IS","GTEX.ZAJG.2826.SM.5HL8D","GTEX.ZAK1.2526.SM.5S2N7","GTEX.ZC5H.2126.SM.EY5XK","GTEX.ZLWG.1026.SM.4WWC4","GTEX.ZP4G.0726.SM.4WWF2","GTEX.ZPIC.1226.SM.DO91X","GTEX.ZTPG.2026.SM.5O999","GTEX.ZV6S.1526.SM.5NQ7O","GTEX.ZVT2.0426.SM.5E44S","GTEX.ZXES.0726.SM.5E451","GTEX.ZYVF.0526.SM.5E43E"
"11",0,0,0,0,0,0,0,0.163906,0,0,0.035672,0,0,0.089861,0.182437,0.069977,0.094564,0,0.057954,0.145625,0.029971,0.066141,0,0.066522,0,0,0.102937,0,0,0.101078,0.064694,0.202169,0.03609,0.046085,0,0.152195,0.03699,0.087073,0.214222,0.068135,0,0.092173,0,0.060884,0,0.04574,0,0,0,0.074175,0.060455,0.117488,0.048847,0.260328,0,0,0.059754,0.037323,0.204841,0,0,0,0.304292,0.07206,0.215704,0.042065,0.239345,0,0,0.050179,0.099132,0.17421,0.031203,0.078356,0,0,0,0.046154,0,0,0.066318,0.04855,0.061919,0.02881,0.044801,0,0,0.033078,0,0,0.06064,0,0,0,0,0,0.0696,0,0.101566,0,0.044332,0,0.167704,0,0,0.039611,0,0,0,0,0.129948,0,0,0,0.039636,0.068376,0,0,0.088706,0.097778,0,0,0.083822,0,0.096897,0,0,0.035646,0,0,0,0,0,0.041826,0.03394,0.065053,0.03245,0.054039,0,0.052526,0.054891,0.064049,0,0.234753,0,0.047292,0.264429,0,0.027214,0,0.029395,0
"12",0.942811,0.661537,1.203,2.85895,3.02242,1.13629,1.30207,0.537188,1.263,0.671767,0.974257,2.55822,2.04915,0.932626,0.512505,0.649809,1.10196,0.306741,0.791421,0.254547,0.687597,0.361286,1.0272,0.581385,1.60195,1.59335,1.72433,0.906475,0.564772,0.588932,1.51954,0.883458,0.985678,0.302081,2.11087,0.886767,0.808202,2.09276,1.95026,0.781571,0.47205,0.033565,0.555364,0.953372,0.032532,0.349791,0.452341,0.878003,0.267117,1.90431,0.297202,0.898469,0.693736,0.853205,0.274853,3.56351,1.10975,0.163098,0.335675,0.743328,0.226168,2.61732,1.03423,1.18085,0.377041,1.17185,1.49416,0.54116,0.386456,0.465965,2.20208,1.20536,0.272706,1.11283,1.32439,0.72369,1.02074,0.285726,1.12829,0.16491,0.144902,1.43208,4.71259,1.00717,0.244718,0.399218,0.128236,0.108411,0.683397,0.127447,0.49686,1.20868,0.266235,0.406339,0.578055,0.522457,3.04145,0.060961,1.25752,0.3739,0.82333,1.63971,0.549635,0.697579,0.323924,0.432745,1.37167,1.48673,1.11206,1.02064,0.461386,2.25244,0.685902,0.432167,0.389714,0.597593,0.269413,0.837817,0.920631,0.320458,0.516339,1.60725,0.274721,0.623042,1.05858,1.32807,5.07312,0.856729,0.80433,0.521008,0.36506,1.68273,0.242995,0.685403,0.037079,0.426409,0.531763,1.00362,1.38905,0.114767,1.19934,0.104958,0.544179,0.812126,1.93182,1.83413,0.231105,3.03168,3.06224,2.3794,2.31216,1.13216
"13",0,3.50558,3.03195,3.46742,4.52633,7.82781,1.60176,0.770964,3.3464,1.82674,9.39617,4.28344,1.12034,1.69072,12.259,1.31661,7.1168,0.660345,1.6356,5.47983,1.1278,0.622215,1.41525,0.625796,10.8904,1.49678,2.58233,1.48681,5.30544,1.26784,5.47742,1.90189,1.35804,2.60126,4.03932,3.81802,0.695952,3.27654,3.35878,2.56388,9.7557,0,1.0068,4.5821,0,0.860597,1.55806,0,1.31439,4.18677,0,1.47368,1.8381,7.34704,5.5225,0.730613,2.24851,0,0,2.90949,0,7.01182,0.636133,0.677897,2.43506,3.16578,2.57328,0.582499,2.66225,1.88822,3.10858,2.18515,1.76122,7.37131,1.59132,3.66575,3.41822,0.578923,3.88632,1.70407,6.86271,3.19713,2.71832,3.25231,1.26437,0.916723,1.10426,1.24472,3.71672,2.19492,1.71141,2.68596,1.96507,4.45332,4.64585,3.46072,2.61902,0,1.27396,1.60985,0.417046,3.2584,6.94168,3.50404,1.59391,0.745282,1.64814,1.92036,0,6.52882,1.22248,9.31011,3.37508,0,0.74575,0.643243,1.54663,1.69754,0,3.67933,1.97611,6.73306,3.1542,2.52474,3.64621,5.00331,4.66865,0,2.96836,0.81572,4.19142,4.63686,4.18492,3.14777,0,0.611976,0.610543,3.55857,2.99032,2.96481,2.58191,0,5.96398,2.20841,7.17592,1.33469,0.497518,3.0356,2.56013,0.620887,2.76531,2.08911
"14",1.75201,4.01411,3.4421,4.06408,3.71222,1.9229,1.27918,3.23241,3.56656,2.47432,4.08298,3.32018,4.24332,2.82952,2.56271,1.60037,1.85968,5.95603,1.716,1.21634,3.32455,0.716129,2.26877,5.40188,3.53004,2.08013,2.49444,2.22634,3.62427,2.3377,2.67319,4.1322,2.79111,7.29121,4.05601,3.18923,1.27505,5.77207,3.17938,1.94215,1.90955,1.83982,2.27023,1.02694,1.33572,3.30501,2.38792,2.55164,1.28122,3.95003,11.4548,0.787479,2.87109,4.90868,2.00132,2.85731,3.25467,3.35658,2.97603,5.52183,5.18065,2.78808,1.86772,4.05234,2.34503,1.48254,2.03237,5.04182,5.47157,3.18222,1.49682,3.70188,2.34421,4.64883,2.06823,1.85121,3.68181,2.46804,1.64311,2.86853,8.7851,1.16935,1.72393,2.01802,1.88584,3.39674,1.78319,1.98078,2.5026,1.1514,1.09205,2.09771,2.39244,2.64493,1.59009,1.73954,1.95316,1.90499,1.64953,2.72253,0.886518,2.28967,2.62362,5.05585,4.74533,1.70679,1.86464,1.66894,1.78336,3.59788,4.38608,3.08886,2.3188,2.25447,1.04223,2.65159,2.78817,2.48207,6.22328,4.29949,3.05184,3.25963,3.4821,1.51962,3.23306,3.0891,0.842028,2.92219,2.81213,2.59618,1.72288,3.20612,3.12094,1.0998,4.79227,4.72198,3.00438,3.82104,2.24762,5.46665,4.02683,2.86591,1.39084,3.70022,3.43998,1.48912,1.63603,1.74689,2.17683,2.13651,1.2406,2.4535
"15",49.8835,57.8804,65.4151,35.3336,46.096,65.778,72.1764,25.5226,70.1904,46.2129,48.8138,57.8394,26.5452,100.545,39.3074,58.8817,62.6172,33.2905,77.0867,46.9705,54.22,46.6029,55.5699,42.6068,47.0708,41.587,40.0715,46.9926,101.06,71.3803,84.0844,52.5826,70.5856,74.4664,49.7264,69.3244,53.1108,88.925,23.2877,55.3978,40.4614,54.6511,58.6444,51.525,31.9154,46.9735,92.595,48.1945,47.1568,32.3242,57.0596,38.377,130.421,26.2278,42.5534,54.4222,40.7031,47.077,46.5049,74.6346,45.2514,36.2314,37.3052,36.7168,74.2967,66.309,73.3682,40.91,52.9749,82.9987,71.748,49.1985,63.2283,56.8579,43.7579,35.6583,22.0103,65.6114,57.0321,78.6333,58.897,33.8384,44.1741,35.815,48.7611,57.0356,73.5007,64.0211,38.0264,63.02,56.227,34.5079,75.9627,36.4762,57.9772,23.9201,30.4456,64.7412,41.8322,43.1149,60.184,35.5004,56.0385,67.3418,45.0714,96.7472,96.8834,65.0357,52.2127,46.6513,58.8132,48.528,74.0455,56.5125,57.4499,52.2722,65.3034,71.5262,41.744,78.8348,48.2684,57.7199,89.2383,46.178,69.5108,58.6211,40.8509,72.5067,59.3197,38.4399,41.1578,27.087,66.0294,61.2994,53.5641,40.7518,73.1409,50.255,47.1324,59.2969,44.3576,29.6056,62.5905,35.8539,66.3425,56.5591,93.916,34.1872,31.9166,59.1598,43.0001,40.9261
"16",2.28832,6.6655,9.4658,1.48682,3.19296,3.83397,1.22859,1.83818,4.36817,3.48882,3.80204,1.62297,2.89896,3.10928,4.03762,2.22051,2.60333,0.976391,4.58491,1.94967,3.00165,2.65654,3.11929,1.57302,3.97871,2.49902,4.13445,3.38006,7.35437,2.43117,4.96624,2.61002,1.42444,3.66995,3.23514,2.76093,2.84272,3.95904,2.72527,3.67844,8.63238,2.70311,2.20508,2.45246,2.92535,1.20886,2.9229,3.39052,1.42723,3.64342,6.4803,3.26849,1.33344,2.50462,2.80693,2.88303,2.1974,1.40173,1.65616,3.15121,4.68848,4.20263,4.0563,2.06107,2.85789,3.98246,2.83582,2.02403,6.9441,2.85302,3.51622,2.93313,0.954859,4.83656,1.92647,2.88626,2.50454,2.23362,1.50123,2.08396,5.96151,1.91624,2.79918,1.73822,1.33203,3.11759,3.49004,1.93823,4.15603,2.95469,2.52523,3.97148,4.10411,4.99732,9.58648,1.83574,4.28396,2.42557,1.4834,3.5705,1.53006,1.94724,2.83427,2.37776,1.85596,2.36237,5.36128,2.26566,1.69406,4.70611,2.19167,3.16188,3.52448,2.41596,1.95724,1.7001,4.6952,2.47077,2.08218,1.9466,2.56579,2.53037,1.55947,4.9872,1.67636,2.34488,2.50854,1.7602,1.09726,1.72627,7.03026,5.79019,3.2035,1.38175,6.43833,1.99637,2.14404,8.08051,2.30287,4.10524,4.26143,2.1549,4.51943,3.3062,2.97814,2.50798,2.28966,1.89076,2.13403,2.55906,3.24549,2.61919
"17",0.921023,4.44089,5.47279,2.38116,1.12968,2.90089,1.00951,1.31776,7.39021,1.30788,2.39585,1.0922,5.8804,3.55479,1.82463,2.06121,1.22002,1.1187,1.99571,1.12728,4.86188,1.78822,3.12545,1.27789,1.7022,0.513183,2.66587,3.11481,3.41064,1.56296,3.25883,1.28018,5.70037,5.15442,1.50711,2.16568,2.95809,2.34176,4.64359,4.21748,6.00099,3.48008,2.77927,1.50747,1.8729,0.976307,2.15641,4.18925,2.67406,6.07962,10.6155,1.41548,0.917508,1.40767,1.253,0.928309,2.61885,1.12592,2.40473,1.69875,3.72655,2.06062,2.5595,4.76807,1.36281,2.41224,1.78075,2.56398,9.68477,1.00679,2.46387,2.71859,0.816971,6.28853,1.5405,5.33413,1.27783,1.2172,2.96275,1.87304,6.28496,1.81004,0.82235,2.7877,3.06,3.633,2.31337,6.16608,1.47107,4.05046,1.87248,3.494,3.72537,6.13948,5.18015,4.31339,1.48558,3.08083,0.977952,5.50325,0.258639,0.84609,4.01865,2.43811,1.39836,1.93899,4.40426,1.29746,0.682859,1.12429,2.57953,4.14261,3.96926,0.764614,1.21827,1.08973,3.322,2.58054,0.921445,4.42447,3.43744,4.67353,2.86263,1.33663,2.4543,2.60556,2.48173,4.3419,4.01103,0.950074,5.30444,3.46303,4.49439,0.749911,6.2012,2.02724,1.2375,4.10624,1.77912,4.86578,4.56933,3.39952,1.83001,1.58115,2.58531,4.15213,1.21913,1.55198,1.36311,1.65292,3.67252,3.792
"18",9.3696,0.333669,0.641305,2.97033,5.16991,2.69052,2.20218,7.94972,7.9364,6.39465,5.83455,1.32019,12.0677,3.05761,7.34329,5.80638,2.80365,0.125706,16.4848,1.9994,0.500952,16.2865,1.18991,18.5445,1.88887,2.23198,15.5258,3.65588,1.73939,3.64038,3.01226,2.05163,0.473959,3.08116,1.23885,3.72493,1.10404,0.597747,0.042626,0.528745,0.928569,0.751967,0.51109,0.181722,1.45762,3.44037,0.519049,3.38354,0.688083,0.774873,0.36088,1.02863,3.76153,0.621606,5.95729,145.411,3.67398,3.11918,2.32329,0.793871,2.7188,0.381371,0.464205,7.18364,7.44252,0.426878,4.93942,5.11928,0.380098,16.0405,4.33959,0.433307,2.45868,1.73066,3.24809,0.232609,0.449297,5.10622,4.48822,0.522635,0.653207,0.333291,2.64896,0.343958,0.601729,0.959812,1.13864,0.157967,0.805799,1.34636,0.271492,0.51131,1.72492,9.93081,0.336916,0.724677,4.63253,5.06312,1.27321,1.08963,2.47434,0.534133,1.62178,1.68349,1.11255,1.04042,5.15938,4.52899,3.45058,0.812636,7.54387,5.68617,3.77465,1.39718,1.58527,2.46942,3.09144,2.98914,2.72705,1.6343,2.10034,1.32921,1.92643,1.44186,3.35486,0.362838,5.81916,0.936261,1.78939,4.96909,1.13036,2.79519,1.46054,0.099871,0.303907,1.65039,1.93709,1.09678,0.268813,13.7022,2.8671,0,0.48657,0.49047,4.09812,0.169385,0.189419,0.211885,0.649809,7.97815,9.72116,7.44567
"19",7.44804,26.9757,15.3782,17.1994,14.2711,16.1474,11.6374,12.475,28.662,10.4114,18.0363,12.7471,8.04522,9.01225,17.9166,14.109,14.1929,6.72646,19.4203,7.95682,6.08301,6.32822,6.03285,32.8823,21.578,9.41474,8.80216,4.45651,19.1331,10.0369,7.77813,7.80643,11.621,27.6766,17.7829,13.4218,6.59381,21.4947,18.4137,14.6804,18.5813,6.19927,4.56245,11.113,8.95051,18.9755,16.1789,34.5671,11.871,21.059,12.3779,11.6081,11.8475,10.6009,20.0657,33.9754,11.0786,12.318,20.6808,31.4961,88.1793,15.3369,27.6198,7.36632,13.7758,13.088,6.66497,20.3158,17.8017,8.31781,17.0223,15.1213,10.1495,28.4022,20.8745,8.62772,10.9446,11.5744,6.01185,15.8398,32.0713,9.15311,10.8719,23.3635,8.91951,9.08426,13.8246,7.34364,8.09317,14.2111,5.02594,3.8767,30.6779,13.4136,15.2743,6.62341,8.90652,24.5855,13.4908,5.12662,7.26276,7.60199,7.22672,27.4667,65.1584,23.6591,8.28123,5.72059,9.76966,9.40532,19.7809,22.8376,29.8285,15.7016,9.79042,9.20775,85.9765,21.7622,8.40796,10.7373,5.70433,37.5111,22.4383,10.7124,9.54488,9.70011,16.958,11.7326,15.6348,12.4637,17.3697,11.038,9.30023,7.92891,11.2419,23.0185,13.1916,22.9006,7.78062,10.6999,7.66132,29.9828,6.63031,9.28,17.82,6.38261,9.19141,18.38,11.5165,22.4698,9.39525,23.6264
"20",48.9156,408.731,94.1276,124.449,296.835,389.622,110.57,106.931,294.132,105.903,316.897,169.256,108.354,195.321,307.837,82.5373,264.685,79.4785,171.001,141.537,60.0383,98.4209,110.76,40.9443,168.246,79.8018,95.3227,66.0466,114.421,115.261,91.5115,175.805,69.7968,52.7497,207.217,328.82,103.653,146.203,390.504,114.733,612.577,50.6817,95.5637,144.093,114.557,420.103,144.245,65.9166,108.246,275.283,393.997,172.222,109.358,212.037,499.12,479.147,130.521,127.28,68.8659,128.34,79.4317,154.388,70.8856,69.5651,159.736,86.1268,101.355,214.58,170.16,93.6795,166.752,101.773,59.0227,132.387,79.1384,56.8969,158.618,87.5606,131.947,125.474,245.502,241.694,192.406,213.069,83.0133,163.151,251.532,108.508,64.027,205.98,130.261,269.597,139.965,373.384,169.379,199.282,299.817,14.2982,114.745,80.014,229.352,162.417,172.319,81.2506,153.269,76.055,202.426,109.925,115.647,168.548,47.8192,220.504,117.366,171.23,144.442,64.101,141.091,91.2394,218.037,92.0837,78.849,150.021,63.985,129.705,168.054,91.7765,383.458,151.209,35.9809,216.437,92.9456,321.314,108.338,104.457,56.9703,150.735,72.9794,131.015,107.917,135.592,254.496,244.629,185.724,91.3304,207.81,103.783,33.9987,86.5786,174.279,198.724,147.534,151.025
"21",23.3098,7.79546,3.92585,8.62026,4.96046,8.18198,5.04975,9.30558,7.6864,7.67869,5.50134,12.2501,3.45634,12.3357,5.28926,8.28672,12.8076,10.0522,5.74576,5.71337,5.20634,7.73436,5.29037,8.87806,7.88036,14.0103,4.78291,10.4629,7.22805,12.6763,9.05898,10.2145,14.1439,5.5453,7.53456,6.21185,6.66059,8.79869,6.80721,5.74468,6.81028,7.22467,6.17809,4.80662,6.96433,9.43785,5.22776,4.60585,16.0719,4.57263,20.7728,6.45457,10.6998,9.61427,24.7831,8.50595,3.48107,6.53089,4.59978,4.46834,5.15316,6.3159,7.33436,6.80837,9.88848,4.73183,7.34479,7.8703,14.6729,10.3644,5.7121,4.02266,5.19554,6.00894,4.56293,3.68165,15.0429,5.07125,9.31162,13.1749,6.54687,5.95504,5.53543,23.7047,3.70138,8.80444,10.9164,37.6438,14.87,31.6497,8.52991,12.8832,6.82939,26.5177,6.97957,11.2688,10.439,13.7124,5.04192,21.0381,5.70056,4.02341,8.76803,12.3658,16.6722,11.5634,5.76504,5.73707,3.68132,5.24752,3.41355,4.822,5.58619,11.6904,6.3311,6.31547,4.19679,7.43505,7.02809,11.5996,9.07792,5.94688,4.20845,7.88851,11.5978,3.541,7.32171,6.50926,30.3025,4.90453,4.37321,7.68765,6.89517,6.6631,13.5891,5.11273,5.12825,11.4135,7.01441,7.02134,9.75612,8.03248,13.1615,20.4393,6.90443,5.0193,5.36647,9.15996,7.09106,8.45888,7.65938,9.18929
"22",15.9333,15.9879,25.1651,19.7345,20.3573,17.4865,14.3126,20.667,22.9116,23.8326,20.7605,19.5151,22.7245,16.6096,14.3588,15.6209,22.2072,13.2542,23.2965,21.3623,19.6312,18.1505,25.3448,19.1342,13.3744,11.3718,26.8948,23.9239,25.7742,13.8265,23.6711,18.8325,21.8974,13.3236,14.1432,17.53,20.736,26.1234,11.1461,29.3043,16.9704,25.9,19.613,28.1871,19.842,17.1296,31.7592,31.5753,19.6398,22.0515,15.5372,18.8649,49.417,9.17571,8.9556,17.6464,20.8606,15.3634,32.8336,20.3355,40.6108,12.9345,18.5423,20.8481,13.7394,27.3143,15.1362,9.57419,30.102,24.1821,34.9961,26.2426,22.5458,37.5474,23.1035,26.1936,14.6257,23.3754,19.7612,19.5339,26.589,21.0645,17.0958,15.1472,27.7184,17.613,16.9064,24.817,14.7267,16.219,23.7019,13.2083,24.3664,13.2659,8.00762,20.8232,8.16264,13.5568,19.398,15.833,12.3515,26.5118,26.121,22.8076,14.6098,24.566,11.0637,16.9454,20.5022,17.0581,29.3354,18.0986,40.1942,15.1811,21.1054,16.9563,39.3387,32.3876,17.5684,27.7348,26.3984,30.7325,45.3368,14.0343,18.3573,33.0603,12.6207,31.3502,19.6392,9.18696,27.8715,13.8182,23.2861,22.008,47.9795,19.6124,14.9097,24.0468,17.895,23.021,19.9231,8.26414,13.6998,12.6412,34.4222,29.7065,31.6666,14.095,17.1857,26.9599,15.7508,9.47346
"23",28.2639,16.262,21.4121,15.5806,17.2381,15.8093,21.2842,12.7945,14.8896,21.945,20.6977,13.1617,18.8611,13.0792,16.2456,13.2819,18.1707,9.68167,16.6377,15.553,17.1199,19.0692,20.423,15.0411,17.0961,13.3827,22.3218,20.1799,16.2612,21.8412,27.9143,20.9342,22.1825,26.7702,25.1306,16.0193,21.2926,21.9715,16.5437,20.8669,15.6802,17.1271,20.2605,21.1195,18.9815,27.0272,22.0767,16.0224,16.6488,19.5862,14.9129,18.7949,23.875,15.0907,10.5566,30.169,13.741,14.37,16.4264,22.7659,14.2262,14.2413,12.225,15.8623,16.327,19.4224,16.2413,20.3537,21.8124,18.5919,22.4931,22.8242,23.6282,16.7731,13.8074,17.9918,13.0938,35.6638,25.7102,17.1114,20.1584,23.4593,14.8343,14.6905,21.2693,21.7621,38.2339,54.3854,17.0418,32.5952,23.4618,25.5574,19.1046,17.0644,7.99622,21.2123,18.8915,32.8482,10.6209,13.5381,22.8995,21.2799,17.1248,11.4602,20.113,14.9848,17.4208,15.8427,29.8654,13.5147,18.5943,15.0924,21.1034,14.6995,22.2575,15.0234,19.4086,16.755,14.0741,25.0171,18.7557,14.4814,17.4485,14.1809,15.6915,22.4159,18.7146,23.3587,7.18019,7.15593,20.612,12.1183,15.391,15.2809,20.2327,19.3845,26.9396,22.5906,20.7752,17.2144,27.6882,5.6637,16.3883,13.031,24.6132,26.8086,15.876,9.45664,15.0766,19.6884,18.2796,17.2651
"24",16.5568,20.8012,4.91834,5.47943,8.23248,14.622,3.65507,4.65548,14.1166,6.66384,15.0443,6.77276,6.75653,13.8051,10.2533,4.527,11.7288,4.58204,7.13453,4.04056,6.95908,6.6066,6.3491,2.86573,8.39637,6.2192,6.68434,4.18903,12.9164,10.3817,9.29629,6.33276,6.48247,8.64128,11.2343,11.2979,5.82303,6.7774,10.0941,3.07452,8.85922,7.7531,7.68153,6.7928,3.99199,5.05646,13.3144,5.29993,5.11106,9.17472,13.1807,9.31061,6.00625,15.6755,8.04607,5.98829,5.66319,3.93519,5.60878,6.85599,4.73136,9.0031,5.61877,5.52464,12.1589,4.30615,9.5969,12.1347,19.6715,3.10699,5.61688,5.92761,1.75886,3.6502,4.80872,6.49846,4.13122,2.69602,5.67084,4.39113,6.01417,8.87661,5.6544,3.92952,5.2339,7.97618,6.81379,8.18289,6.84651,7.79118,3.65732,9.21451,8.30729,9.75716,8.14938,7.47801,13.4875,12.1824,3.46079,9.37957,4.46698,9.16356,11.4908,10.6845,4.98563,6.10852,10.2508,9.12192,2.04927,7.29706,6.94548,9.65892,4.37473,5.99349,3.36874,3.10539,2.96506,4.75639,5.66087,12.2512,7.66889,6.17821,5.0677,3.93881,8.97124,5.34795,7.35594,5.49699,13.0095,6.01473,2.50498,7.19789,10.3725,5.85141,4.00477,5.56689,2.05663,4.84537,5.91847,18.1715,11.3986,4.35863,10.8848,13.8041,5.27599,4.12993,3.86926,11.2716,4.04567,3.81671,8.01866,10.2478
