"","GTEX.N7MS.2126.SM.GRR2X","GTEX.N7MT.1826.SM.GQ1C9","GTEX.NPJ8.1126.SM.GNTAI","GTEX.O5YT.1926.SM.H6Q82","GTEX.OHPK.1926.SM.H7OF2","GTEX.OHPL.1926.SM.HAV18","GTEX.OHPM.1926.SM.H7OG1","GTEX.OIZF.1926.SM.7PBZS","GTEX.OIZH.1926.SM.GPRXO","GTEX.OIZI.1926.SM.H7OGY","GTEX.OOBJ.1926.SM.GRR1P","GTEX.OOBK.1926.SM.HAUZL","GTEX.OXRK.1926.SM.GRR1N","GTEX.P44H.2226.SM.E9U4P","GTEX.P4PP.1926.SM.HAUZM","GTEX.P4PQ.1926.SM.GRR14","GTEX.P4QS.1926.SM.GQ1BY","GTEX.P4QT.1926.SM.HAUYQ","GTEX.P78B.2126.SM.GQ1C3","GTEX.PLZ5.1326.SM.GQ1C2","GTEX.PLZ6.1026.SM.GQ1C8","GTEX.POMQ.0926.SM.H6Q6H","GTEX.PW2O.1026.SM.GPRWA","GTEX.PWCY.1126.SM.H7OGX","GTEX.PWN1.1926.SM.HAUZN","GTEX.PX3G.1926.SM.GQ1ED","GTEX.Q2AH.1326.SM.GPRWF","GTEX.Q2AI.1026.SM.GRR3I","GTEX.Q734.1226.SM.GRR21","GTEX.QCQG.0826.SM.GPI8H","GTEX.QDT8.2826.SM.GOQYY","GTEX.QDVJ.1526.SM.GPI84","GTEX.QDVN.1426.SM.GPRWL","GTEX.QEG4.2126.SM.GQ1CE","GTEX.QEG5.2326.SM.GRR2Z","GTEX.QEL4.1826.SM.EZ6KU","GTEX.QLQ7.1226.SM.GOQYE","GTEX.QLQW.0826.SM.H7OG2","GTEX.QMRM.1326.SM.HAUYS","GTEX.QV31.0926.SM.GQ1C6","GTEX.QV44.1426.SM.GPI8D","GTEX.QXCU.2226.SM.GPI87","GTEX.R45C.2426.SM.HL11G","GTEX.R53T.1426.SM.H7OG3","GTEX.R55C.1226.SM.GOQY7","GTEX.R55G.1326.SM.HAUYU","GTEX.REY6.2026.SM.GPRYL","GTEX.RM2N.1026.SM.GOQY8","GTEX.RN64.2426.SM.EZ6L2","GTEX.RNOR.2126.SM.EXURR","GTEX.RUSQ.1326.SM.GQ1EA","GTEX.RWS6.1426.SM.GPRWQ","GTEX.RWSA.2126.SM.H7OG7","GTEX.S32W.1126.SM.4AD5V","GTEX.S33H.1926.SM.EYYVH","GTEX.S3XE.1226.SM.4AD4L","GTEX.S4P3.0826.SM.H7OF3","GTEX.S4Q7.0926.SM.4AD5D","GTEX.S4UY.0926.SM.4AD6O","GTEX.S7SF.1126.SM.GQ1CH","GTEX.S95S.0626.SM.EZ6L8","GTEX.SE5C.1026.SM.4BRUG","GTEX.SNMC.0826.SM.4DM66","GTEX.SNOS.0526.SM.4DM54","GTEX.SUCS.1226.SM.GPI9A","GTEX.T2IS.2526.SM.GRR23","GTEX.T5JC.1126.SM.GPIA1","GTEX.T5JW.1026.SM.EZ6LR","GTEX.T6MN.2226.SM.EVYAM","GTEX.T6MO.0926.SM.GPRWN","GTEX.T8EM.1726.SM.GPRWO","GTEX.TKQ2.0526.SM.GRR15","GTEX.TMMY.1526.SM.4DXST","GTEX.U3ZH.0826.SM.H6Q7I","GTEX.U3ZM.0826.SM.4DXU6","GTEX.U3ZN.1226.SM.4DXUD","GTEX.U4B1.1226.SM.4DXT7"
"1156",0.439508,0.469394,0.265233,7.6818,0.962882,4.59966,0.848322,0.38312,2.15405,1.74249,0.18599,2.00097,0.817814,1.23175,0.911108,1.34246,1.27929,3.37054,0.841872,1.52443,0.555741,7.39472,0.243467,4.5893,3.71817,0.81248,10.2076,3.34191,0.398086,1.80887,0.604654,1.38154,3.37339,1.25436,0.330659,0.047148,3.01276,2.4273,2.01566,0.427923,0.239212,2.43409,0.944095,0.286108,1.75854,0.59264,0.450297,2.42384,0.574405,0.197117,12.2589,0.259168,1.17735,0.177035,0.926456,3.96652,0.488598,7.28291,3.89346,11.4078,1.13367,0.604025,1.41024,5.48655,1.21799,0.060302,0.027693,4.49102,0.269504,3.38467,0.882332,0.05033,0.361885,1.07752,0.120779,1.54465,1.37589
"1157",17.4135,9.81444,0.080355,48.2817,0.649087,90.9877,61.4146,0.336926,64.8519,5.44852,0.038261,43.9519,1.14582,0.147128,49.8654,0.144609,0.129191,17.789,4.86948,4.65019,0.079147,59.6549,18.2508,105.682,150.976,18.6527,0.082467,52.0592,0.147405,14.6611,0.06397,0.604577,0.070705,5.35761,0.07871,1.14351,19.8525,21.6155,27.9157,0.642154,22.731,2.13166,1.22354,69.848,3.59125,29.0674,0.381116,14.322,2.62322,4.25163,22.0356,0.191932,2.7901,0.09833,4.18016,55.8475,0.247575,13.7586,48.5993,26.5143,0.322909,0.47528,71.9161,77.6067,0.128858,0.446575,0.071781,26.9608,0.620937,46.3188,0.090128,0.046591,1.32326,27.2112,1.41621,43.6719,5.67909
"1158",13.1052,12.623,2.54994,34.7729,3.52538,59.6139,33.8547,2.26515,19.3291,16.4146,6.32584,52.453,3.78731,2.30489,51.9338,6.57844,3.11368,30.14,12.332,11.5099,7.19147,49.3836,28.0048,32.4018,72.4749,34.2283,1.62318,61.6784,3.33062,21.8571,4.08566,4.28726,7.78195,23.7424,4.44745,3.82895,19.547,49.973,48.3092,12.8236,48.4336,13.137,3.07853,67.4471,8.89318,31.9319,7.31962,21.309,12.5714,7.25645,30.8626,5.05537,12.4404,4.42378,6.18571,45.282,3.48834,29.6412,88.847,38.0525,6.82268,10.0062,98.8716,49.5026,3.37739,2.50241,3.81839,31.9087,3.23359,107.976,3.58414,3.63821,9.48693,35.5559,9.73678,111.525,16.3237
"1159",1609.29,3220.81,1458.15,1083.44,4874.63,212.353,1184.76,5654.89,1606.06,5167.62,3151.94,669.467,4815.22,2407.03,673.863,11844.5,4124.94,2219.72,2616.42,2161.43,6069.07,753.538,1661.95,736.034,355.982,1756.1,4873.83,1581.75,2440.39,3956.49,3439.83,3844.28,2702.29,1924.79,3578.26,4006.78,1078.55,3044.9,1720.17,4270.97,4038.12,4143.03,1104.96,1571.17,3047.07,3081.92,3406.55,2150.62,4450.85,1123.98,415.982,4963.58,2164.43,2978.49,1249.79,1451,5421.77,1534.86,622.58,1225.25,2561.22,4425.74,798.879,363.833,5912.41,6934.12,5372.77,991.647,1615.58,215.836,3071.01,3573.57,2910.43,998.395,4078.63,655.682,3582.89
"1160",10.9641,12.5139,9.61713,8.09598,5.94307,7.43456,6.54173,3.63283,7.4299,5.90614,7.52964,7.35441,6.35031,6.26557,6.35497,6.70647,6.96398,6.50277,7.2914,8.48404,5.31755,9.10678,7.64284,6.24479,6.14806,7.56496,7.24998,6.58449,9.20651,6.12255,6.98249,5.045,6.41552,8.45068,7.01141,7.56845,10.7316,5.82808,6.96314,7.49315,6.23327,7.16562,8.6756,8.11088,7.44024,5.48681,8.7894,6.81532,5.98784,8.75684,8.633,9.07808,8.83265,7.20381,6.39459,5.26917,7.71079,10.3073,5.77908,7.83168,8.83765,5.55838,7.27786,11.5356,7.87272,5.18666,7.74964,6.28512,8.81794,6.14335,6.86038,8.99614,10.7403,7.49003,6.84145,6.10124,10.5024
"1161",11.0145,10.7705,7.80978,11.495,8.19848,20.4241,10.7963,18.1561,9.52772,7.05691,11.3809,11.9604,6.24356,4.7974,11.2958,14.804,8.06542,12.2767,9.16957,10.3294,9.44367,13.8049,10.4999,7.69374,17.1013,10.5444,13.743,11.8229,9.64301,10.4284,8.57141,17.8626,11.6349,10.6279,15.17,8.06391,9.60752,11.8336,12.2168,5.66708,16.8718,14.3648,4.58369,14.6598,8.17958,8.15113,6.6295,12.2462,9.3642,9.15049,11.2035,7.87638,19.3538,7.96884,5.6077,11.6995,8.18064,14.3778,12.3858,9.69289,8.5715,11.8978,15.974,11.1695,12.0179,15.4875,7.47347,11.0283,7.9229,11.6828,7.26127,8.91304,11.1656,9.77638,7.1637,12.1304,14.7548
"1162",30.1643,30.0385,76.1831,31.6065,32.9859,39.2278,26.2858,64.1826,34.685,27.3572,35.4863,49.8184,27.8347,41.2227,34.2667,35.2976,39.8634,48.4423,59.558,46.1923,28.8604,31.1818,31.4271,36.8698,43.2611,31.3287,65.6273,43.2386,29.9004,32.2785,44.712,60.3063,62.2387,28.9262,79.2426,39.3794,35.6347,30.1645,33.7591,34.6549,27.2815,32.6731,20.7439,33.3134,28.1763,34.8447,39.378,35.6117,29.1304,24.967,43.2373,33.5329,25.3719,63.7452,24.2096,31.5452,25.3925,36.0947,36.2698,28.6976,33.0911,33.562,29.591,27.7744,55.9405,26.4025,26.7333,55.1682,25.473,31.9448,52.9811,24.7647,26.3703,31.6544,25.9876,28.5484,40.5325
"1163",11.8396,25.6018,45.6782,25.0497,14.5231,23.2594,12.0428,161.117,19.748,18.6678,19.0706,24.7189,49.785,9.14388,20.7381,37.2258,23.6731,20.4562,80.7302,16.0583,15.5405,111.25,7.48546,18.5287,36.6788,11.544,106.536,17.8096,22.2946,33.799,24.8645,62.208,59.0594,16.6079,79.6668,13.9214,15.0656,16.8911,18.0741,23.8066,20.6712,17.355,34.3545,14.57,17.2092,20.4644,28.3764,18.3787,12.3874,8.39747,20.0438,34.0727,25.6173,111.68,19.8361,14.144,34.8552,50.1349,10.989,19.8654,16.0534,27.6301,15.0887,9.28615,38.0861,31.001,22.6919,29.1765,14.2519,6.87033,82.0844,15.5108,32.9407,8.32983,14.8999,11.8688,41.3845
"1164",13.8115,23.8068,24.1072,15.3796,24.6487,10.7515,13.3257,52.3786,14.658,21.286,36.0272,10.3183,26.2415,17.7136,12.7983,30.1797,17.9796,17.1329,29.9184,20.4947,30.7415,12.8921,18.3217,9.96328,8.22582,15.5358,47.8732,15.8677,26.5663,18.155,33.7297,62.2999,22.2345,8.58398,46.9108,26.0755,9.92687,15.5468,18.0622,24.3963,22.0582,15.4934,5.9834,10.3306,15.0706,21.9499,26.6856,16.4488,15.7728,8.06589,9.99466,24.1269,15.9758,56.9017,7.89018,11.8201,29.409,32.748,9.20392,8.53709,29.4548,39.9638,12.3681,11.2753,46.6613,32.3986,30.2631,7.95639,7.1398,7.69755,23.6888,39.6433,28.2191,12.2789,28.8247,9.58041,33.4097
"1165",51.5699,24.9603,31.8948,29.4806,150.509,25.222,52.4249,140.924,64.7784,105.022,121.98,16.4202,67.9428,49.3247,24.881,102.28,118.111,56.3275,84.2777,56.8221,131.828,21.0341,41.2819,45.2091,24.6,57.351,87.1536,30.2236,68.0885,52.2891,71.8849,104.169,34.306,59.3816,64.6061,78.1732,46.3625,45.394,58.0503,114.455,72.9133,103.165,22.5157,12.5022,84.9776,88.1544,96.1277,81.0714,83.3219,42.188,15.972,103.532,102.952,103.265,24.4022,43.9128,108.913,57.8563,18.5111,25.9291,72.5904,170.843,32.8603,22.5229,140.233,216.972,147.657,32.6343,46.9224,12.5427,44.0798,131.911,134.554,36.6651,115.912,18.17,76.237
"1166",0.255238,0.241779,0,0.162007,0,0.595282,0.130714,0,0.060963,0,0,0.217587,0,0,0.075693,0,0,0.115741,0.087226,0,0.027525,0.11888,0.06967,0.174844,0.233558,0.061544,0,0.129501,0.042718,0.061622,0.024718,0,0,0.100171,0,0,0.084954,0.020632,0.231909,0,0.077009,0.049753,0,0.160596,0,0.15899,0,0.12175,0.023482,0,0.100468,0,0.384076,0.037995,0.029457,0.272414,0,0.079646,0.200547,0.107031,0,0.097227,0.048426,0.447458,0,0,0.005944,0.074501,0.025707,0.040925,0,0,0,0.069377,0,0.748574,0
"1167",28.8118,26.4668,9.80659,26.254,37.7862,9.74376,13.5668,70.9015,25.0832,29.5597,31.6391,20.2312,17.9358,17.5977,18.4723,77.0083,100.343,20.2033,22.1168,14.9372,26.2375,24.9655,16.4781,29.9298,35.3998,19.2169,36.1128,17.9037,26.3693,16.2235,60.5817,26.1879,17.3086,36.7102,13.4839,20.5753,24.0147,29.3892,26.0876,27.7904,35.7899,25.7671,18.6321,14.4115,44.3648,16.161,30.0458,21.9922,46.5748,37.513,9.70671,22.0983,95.3697,17.4378,30.2476,13.0271,31.813,14.1859,9.69138,25.9536,18.0321,31.9428,15.5957,10.1061,17.9894,71.0185,32.3737,11.3215,23.8519,6.9671,40.1493,35.23,97.9363,18.885,61.9453,14.1657,30.4489
"1168",0.449595,0.23128,0.178208,0.907314,0.322012,1.95952,2.51548,1.08266,1.12172,0.324667,0.071875,1.87904,0.432422,0.034549,2.52997,0.78526,0.025281,0.517758,0.429111,0.241957,0.027878,8.29607,1.72885,5.17103,3.90322,1.96353,0.032275,0.736542,0.108168,0.811379,0,0.573329,0.09685,0.266327,0.11295,0.122986,0.325062,1.20155,1.29189,0.078333,1.41698,0.235162,0.173651,5.24336,0.324346,0.966196,0,0.269048,0.499449,0.29994,0.775908,0.160963,0.716597,0.038483,1.10391,0.717375,0,2.70242,0.930981,6.82054,0.025275,0,4.97842,0.834854,0,0.104865,0.048159,0.57537,0.507727,0.414506,0.079365,0.109405,0.157331,1.60447,0.700119,1.32142,0.598171
"1169",2.51497,1.95384,1.17694,1.03009,0.481196,1.65446,0.498979,1.29269,0.726723,0.768054,1.15486,0.975551,2.62287,1.23358,0.46637,0.943023,0.516522,1.7014,0.445629,0.517517,0.457147,3.74509,0.625226,0.580787,0.891569,1.90007,0.38413,0.824582,0.746691,0.911214,1.89212,0.281611,2.17366,1.66036,1.35246,0.426929,2.49198,1.18136,0.885274,0.302999,0.603413,1.9392,1.92898,1.90937,0.560665,0.719783,0.859881,0.582616,0.858629,3.45934,1.29185,0.97065,3.37091,1.29772,2.89996,0.68414,0.465717,1.27215,0.805845,1.10745,1.13309,0.143249,1.34266,1.35323,0.757777,1.3885,1.03172,0.849446,2.38616,0.444003,1.7055,0.564253,0.827031,3.07117,0.243037,1.55554,0.593277
"1170",0.065239,0.029246,0.0969,0.010375,0.041534,0.017282,0.018296,0.035806,0.042033,0.069794,0.052148,0.017454,0.576341,0.07427,0.027468,0.036499,0.010869,0.027301,0.035271,0.029399,0.043949,0.025884,0.08596,0.030455,0.012713,0.0536,0.055505,0.026028,0.046506,0.032201,0.086111,0.029345,0.050563,0.068158,0.019866,0.083722,0.125371,0.040429,0.067973,0.035784,0.008384,0.054164,0.108596,0.010284,0.024902,0.018463,0.051103,0.065067,0.012782,0.191132,0.021875,0.031142,0.140843,0.024818,0.096207,0.011863,0.026437,0.069366,0.02911,0.015536,0.057051,0.021169,0.042176,0,0.040654,0.107079,0.090587,0,0.153925,0.013366,0.014218,0.025871,0.033822,0.042799,0.082778,0.018627,0.045384
"1171",43.2033,34.1059,4.01214,77.1047,4.51901,270.24,105.713,21.1455,50.922,14.7602,2.8983,119.419,11.2963,6.3754,102.874,5.80207,2.21162,85.9157,35.366,11.5613,2.28642,256.13,51.6043,138.107,174.881,48.4537,2.29408,130.855,3.04584,54.9082,6.947,4.25432,6.58148,59.9462,3.00365,6.16408,40.3557,85.5772,112.178,5.48757,100.149,28.6086,7.29361,184.935,7.94869,80.6218,3.24941,42.9979,41.3198,18.1275,163.367,4.13643,51.1593,2.73537,58.5638,82.2941,3.51487,66.271,138.78,58.0624,5.00961,16.7811,236.669,397.585,1.39593,16.0901,48.6642,73.6456,25.2338,166.125,4.12243,4.39669,11.3443,78.4417,8.56516,224.332,34.7741
"1172",18.2756,17.7533,11.7346,16.992,11.6015,17.1769,17.4067,12.977,12.4316,14.0371,16.2752,16.1395,11.1074,18.4729,17.7395,14.478,11.8969,19.8856,12.6415,14.4076,12.7366,27.3211,13.9988,14.9631,24.7589,17.4445,10.361,18.1826,11.3193,13.6741,16.1263,11.4961,13.6277,14.2231,14.6088,11.1202,14.6883,18.1647,14.1902,12.1753,19.2809,17.3499,10.8432,19.6563,14.0899,10.9657,16.2071,15.4233,15.2948,13.4428,21.3581,14.7637,10.7553,11.1106,12.0035,15.0548,19.157,18.9601,19.1599,16.6001,14.6472,11.4956,24.6921,24.3892,13.108,14.8647,9.34888,14.8352,9.60694,13.825,12.9044,15.0293,12.1963,16.1372,12.2958,20.1401,17.1086
"1173",38.8841,63.1454,48.142,23.8424,103.435,7.79233,36.6909,96.3375,51.1506,56.7688,97.0029,10.6279,90.4508,106.529,19.3026,57.7268,76.7699,59.7704,81.1476,89.8768,132.529,10.8581,72.1418,24.1221,11.4314,44.0215,83.5952,21.245,86.6565,70.8824,88.7365,116.52,57.0872,35.5029,53.2521,84.3106,31.8331,50.6528,57.8403,90.5324,74.5991,95.6056,15.6931,12.6114,102.73,78.2902,95.2243,67.2921,71.8849,28.4348,14.609,152.587,42.051,60.3153,10.9942,44.0198,112.518,73.5334,17.5079,21.6251,84.6274,153.376,10.2378,9.019,148.501,83.0742,65.7629,13.102,28.2213,6.06738,52.3701,117.964,191.183,21.9434,100.839,12.8438,153.281
"1174",21.6965,27.1988,22.3504,20.7995,8.89043,31.9481,30.1482,16.4365,26.0738,11.0337,11.8566,25.3117,13.4521,10.5986,34.3213,13.3619,11.0226,23.8788,13.6926,14.9031,7.79511,34.5235,21.0173,28.703,36.0981,25.6936,12.0131,27.7338,14.6771,14.9034,16.0132,9.13673,11.6716,17.5596,9.99843,13.4991,23.7947,26.8419,23.9763,9.5308,23.1317,9.80989,15.2566,40.8006,13.8892,21.5409,11.3374,18.4191,14.3234,18.4441,31.5228,12.0529,19.2197,9.02081,18.3925,27.9075,12.6755,18.9096,30.712,21.0048,12.8216,12.1222,42.0201,29.835,9.46589,12.3576,12.5881,23.5991,18.3671,27.1809,14.6256,10.338,13.9948,28.0034,9.16282,31.6441,17.5992
"1175",98.8582,389.545,146.229,264.797,101.207,844.157,128.717,202.793,953.164,210.775,26.4891,409.942,211.228,214.167,248.965,422.223,2094.86,175.322,52.3842,140.996,73.2154,146.006,86.8986,421.201,216.186,88.2777,244.754,163.389,44.8663,144.457,385.605,109.586,141.59,156.183,87.1657,174.059,1190.48,292.605,706.185,81.9848,59.609,381.005,203.433,527.819,378.816,475.92,103.533,270.821,175.845,281.083,352.76,285.167,433.943,192.608,162.464,250.349,115.723,207.971,134.555,137.351,211.646,107.042,216.105,292.797,659.278,297.544,161.84,305.893,291.074,257.494,276.791,253.46,157.336,93.4682,408.344,169.24,144.831
"1176",26.8989,36.0246,32.7781,28.2763,32.1027,30.3406,30.1944,30.1459,25.9879,28.7772,33.9784,30.8239,21.8682,32.1356,31.1861,28.2365,23.5913,28.5677,31.2613,29.5914,27.0384,32.9856,29.7811,27.5095,37.2514,25.0064,38.4107,33.9755,27.6054,24.3321,29.0817,30.8175,24.974,21.2927,30.4177,29.307,28.9079,26.1506,29.9376,23.9405,30.9648,24.1976,28.1678,36.7397,29.1627,24.3939,36.1579,30.8172,22.615,24.5351,31.4624,29.8606,23.341,32.804,25.0331,28.7619,31.7572,31.9611,31.4307,27.2838,27.9192,25.8122,31.3893,35.5772,26.9004,28.7323,19.85,29.7662,24.6346,28.4242,26.115,29.1211,32.492,38.2432,29.1143,33.3205,33.6556
"1177",21.2405,25.6042,9.81978,13.4544,36.8401,8.69813,17.8342,15.1067,16.6453,24.6676,54.2638,7.06118,24.3363,51.0175,9.43919,37.6769,19.4186,16.4887,15.3372,11.2704,26.5605,13.7194,20.069,9.93601,11.3909,15.261,14.4427,13.2055,22.4157,23.5796,35.8562,9.83071,11.3125,17.8545,21.8428,13.7548,17.6604,25.0869,13.0121,20.988,12.1675,22.4914,18.6346,11.6719,25.9854,13.9512,28.9887,19.7105,32.6735,20.4504,6.63164,28.9737,21.349,25.3922,12.9242,10.1699,33.9265,31.9959,13.4209,10.6427,30.0405,13.4067,8.89711,9.50232,24.0936,26.6165,22.2073,12.0242,25.9413,5.38666,20.9447,48.0353,37.3013,12.9456,22.9083,6.25028,34.6622
"1178",51.2125,66.7531,33.7296,36.9897,66.7879,25.0182,34.1491,83.9824,43.9709,68.2837,107.829,26.05,48.2511,40.9904,22.8822,78.9813,76.5428,50.3437,64.7816,109.416,97.7734,35.8071,52.3339,38.3306,23.1443,41.9772,82.7832,38.2902,95.8126,58.3597,47.8161,107.55,41.0801,51.3296,71.9018,95.3053,45.1685,68.9845,68.6663,100.724,101.165,79.0627,13.2541,35.7262,64.3235,55.127,61.6259,41.9393,82.4559,24.5392,34.3284,66.2836,61.1407,43.1566,21.1191,49.4223,78.6401,53.8154,25.1363,35.0949,65.051,163.693,36.9217,23.9339,78.1193,85.3463,116.089,21.9785,26.6324,19.3064,46.6965,95.9491,80.4716,24.5292,62.8757,38.3671,101.237
"1179",44.4729,37.2269,75.7192,53.6672,16.8538,22.8622,10.1658,21.8109,16.7779,24.0686,13.2487,45.0508,27.2717,44.846,20.4133,28.4067,12.265,22.5826,25.3221,16.7875,13.2455,32.5169,23.0079,9.12216,15.6743,16.5314,35.115,26.7888,32.4516,20.6464,48.5649,16.9628,33.4319,61.08,31.334,29.7949,95.2421,52.2946,47.2032,23.7766,17.729,57.7138,29.4596,16.5726,23.1332,14.1655,39.6437,27.1748,37.5304,73.7011,30.1997,21.6643,31.0825,22.5458,59.2179,14.589,28.9976,27.6202,19.457,31.4808,24.5047,21.852,10.3855,6.13087,20.3973,23.8106,66.4478,6.91149,86.8732,9.09165,23.3232,19.2169,40.0555,28.9989,17.7481,18.5926,30.2873
"1180",75.6316,76.1371,33.6821,49.1529,68.4985,17.0472,26.1564,40.5351,34.2991,103.289,83.5658,20.3186,52.9361,42.4177,32.1612,36.069,98.6129,41.8515,31.6697,59.8916,27.3165,30.732,35.6742,28.1736,24.8393,104.118,20.4577,30.6358,81.1123,55.9134,87.0395,6.56548,41.7554,103.831,17.4193,39.7337,79.9196,71.5094,51.3777,37.585,52.9957,87.293,69.5473,41.0205,67.6042,26.3118,40.6969,66.4065,74.572,111.388,8.60005,66.3861,100.613,13.66,107.165,31.7345,57.5682,17.4471,58.3671,42.1028,46.0625,61.3098,24.4196,11.9122,21.9112,68.9068,107.442,44.0179,100.904,20.7164,63.4567,49.3416,112.448,69.3748,21.2474,34.1527,61.0433
"1181",43.9515,88.7639,54.1917,75.6242,46.4546,62.5796,91.0498,79.6186,75.4573,51.5751,95.7596,63.5714,58.1005,65.1926,77.0062,47.6341,89.479,65.5168,41.4926,96.3317,59.9342,52.7217,55.0655,55.7167,75.4342,48.6066,50.9334,71.0817,80.248,45.872,71.2666,46.0895,45.1411,37.6066,37.9943,58.7147,77.3487,63.8792,63.8612,53.3683,68.6518,43.2722,56.7392,67.2427,98.0732,58.7026,76.5807,85.1958,32.5076,39.9909,41.4366,70.3126,39.4208,49.1997,36.035,75.2503,103.63,76.6527,83.311,56.6577,74.2738,58.1195,62.3868,65.7005,55.5046,28.1841,34.5891,57.8596,33.693,56.6955,73.5788,58.1718,109.305,64.9208,43.6581,62.0807,77.3922
"1182",2239.74,1968.43,1102.71,803.869,3538.71,112.458,1035.92,3322.38,1178.92,3463.41,3051.27,233.916,2502.46,2493.18,574.209,5953.5,3141.67,1826.62,2564.98,2074.17,6388.67,264.667,1725.09,629.266,186.41,1588.33,3499.8,907.384,2134.79,2495.03,2793.39,3631,1679.07,1838.61,3433.93,3640.46,870.457,1883.51,1546.56,3661.97,2931.02,4236.51,502.954,408.285,2584.12,2432.57,4469.63,1871.58,4837.65,918.255,298.644,3702.18,3268.23,1990.08,573.749,1075.19,3392.99,1215.07,391.777,728.52,2845.24,4065.96,391.348,207.573,5456.37,5928.6,5436.64,586.129,1360.24,136.315,2055.59,3839.19,2334.7,847.355,3267.09,419.873,2968.32
"1183",0.065915,0.04787,0.006148,0.062265,0.037768,0.053037,0.011092,0,0.01207,0.133983,0.031613,0.054417,0.045083,0.060782,0,0.074677,0,0.068747,0.044408,0.012339,0.065395,0.070612,0,0.096929,0.069364,0.21324,0.075709,0.07692,0.01903,0.043922,0.07341,0.048032,0.032455,0.014875,0.03613,0.036062,0.145775,0.128673,0.063576,0.022969,0.030494,0.039402,0.277734,0.089778,0.054346,0,0.213211,0.026297,0.069737,0.087948,0.029838,0.018879,0.084048,0.022568,0,0.064723,0.039338,0.047308,0.08934,0.063573,0.103757,0,0.028764,0,0.044362,0.138368,0.060015,0.259979,0.076346,0.091156,0.077571,0,0.092265,0.151097,0.041058,0.050815,0.04127
"1184",1.14106,1.65736,1.27704,0.894146,1.72986,0.943633,0.33601,0.660516,0.770485,1.29703,0.900686,0.500446,1.81693,2.87164,0.291863,1.00995,2.32586,0.719009,0.752739,0.493933,1.2264,1.06957,0.701445,0.509375,0.725457,0.619627,0.675779,0.588963,1.23537,1.96421,3.54235,0.571643,2.24734,0.94952,2.21513,0.598257,1.27389,0.755746,0.710781,1.00646,0.197958,1.59866,2.22364,0.424965,0.867279,0.572174,1.27762,1.32299,0.407438,1.15545,1.11374,1.14385,1.16916,1.73363,2.00662,0.472675,0.96473,1.5867,1.09548,0.768072,1.60369,0.728956,0.466813,0.454035,1.36791,1.01468,0.817386,0.706196,1.5364,0.263,1.27569,0.402617,1.12303,0.83225,1.26603,0.934642,1.42884
"1185",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1186",121.65,105.18,114.478,63.6693,203.795,21.009,70.581,130.316,95.8827,175.764,231.874,22.9808,125.911,166.265,52.7642,137.389,159.945,115.204,172.216,187.088,287.811,26.0856,134.541,47.728,32.8242,94.162,157.218,48.7904,199.823,155.453,149.27,194.875,99.103,81.6556,249.089,222.729,69.2367,130.675,120.814,215.839,189.265,228.822,31.6644,34.945,132.774,115.692,263.09,149.551,130.44,63.7337,26.2953,249.822,72.6333,136.338,29.3705,70.3872,180.539,150.049,47.846,78.4669,159.397,261.536,42.0915,29.9582,233.7,212.506,197.789,43.3578,71.0107,37.7556,101.252,256.855,222.3,60.516,213.942,41.5797,269.224
"1187",19.4084,41.1506,147.206,161.292,53.0965,30.9483,200.401,173.731,232.16,39.5011,370.279,15.2682,141.706,14.1794,22.8952,26.6091,837.219,110.437,71.8228,369.026,93.2075,6.3479,52.7422,45.775,43.6105,11.0929,154.565,155.184,177.486,64.9554,8.41637,245.529,90.6933,25.2844,162.128,198.568,42.1574,298.236,131.535,67.9576,107.596,115.458,10.5613,29.7872,162.57,80.5265,16.8905,150.221,39.2624,16.4241,17.4438,381.924,4.57722,99.9654,5.02742,46.0092,126.984,251.708,38.802,48.5609,166.1,348.027,33.1004,22.8027,231.271,97.2956,4.15793,35.0923,7.25441,6.01643,76.3338,55.3057,923.813,24.2868,56.7964,12.9023,111.889
"1188",26.4076,24.5287,36.5099,36.3831,27.5544,39.1048,29.8725,45.5441,23.9452,26.8307,29.3627,41.2199,24.3274,28.7977,33.5687,30.2084,21.2467,28.3773,26.2969,22.9965,20.195,42.2205,26.5316,39.0607,52.7019,34.7001,35.4831,43.6946,31.208,21.9282,30.3224,27.4479,31.8527,19.7061,29.0792,27.2077,33.3641,32.511,27.1234,23.2558,26.3951,27.7707,26.0996,48.9549,23.6455,24.1127,27.5524,26.0844,27.2247,26.8871,35.9343,26.1364,22.1969,39.5992,28.4533,27.4949,31.9805,29.9069,29.2852,24.2224,30.8489,24.3389,29.9444,37.9326,32.6444,26.1375,17.1251,31.5787,21.8184,26.7752,23.1583,28.4084,29.164,34.1581,25.8869,34.0228,32.5862
