"","GTEX.1117F.0011.R2b.SM.GI4VL","GTEX.111FC.0011.R2a.SM.GIN8S","GTEX.117XS.0011.R2b.SM.GI4VT","GTEX.1192X.0011.R2b.SM.GI4VV","GTEX.11DZ1.0011.R2a.SM.DNZZM","GTEX.11EMC.0011.R2b.SM.DO114","GTEX.11GS4.0011.R2a.SM.DO942","GTEX.11GSO.0011.R2a.SM.57WDF","GTEX.11GSP.0011.R2b.SM.9QEGE","GTEX.11NUK.0011.R2a.SM.GINAO","GTEX.11PRG.0011.R2a.SM.69LQ5","GTEX.11TTK.0011.R2b.SM.GJ3PU","GTEX.11TUW.0011.R2b.SM.DO92T","GTEX.11UD1.0011.R2b.SM.5BC6O","GTEX.11WQC.0011.R2a.SM.DO927","GTEX.11ZTS.0011.R2b.SM.5BC75","GTEX.12696.0011.R2b.SM.GHWPY","GTEX.12WSA.0011.R2a.SM.57WDK","GTEX.12WSD.0011.R2a.SM.5LZWB","GTEX.12WSF.0011.R2a.SM.5DUVU","GTEX.12WSH.0011.R2a.SM.5GU68","GTEX.12ZZX.0011.R2a.SM.5EGLG","GTEX.1313W.0011.R2a.SM.5EGLF","GTEX.131XH.0011.R2b.SM.5DUVY","GTEX.132Q8.0011.R2b.SM.5EQ5Z","GTEX.1399T.0011.R2b.SM.5DUXM","GTEX.139TS.0011.R2b.SM.5J1MX","GTEX.13CF2.0011.R2a.SM.5L3DC","GTEX.13FXS.0011.R2b.SM.5K7XX","GTEX.13G51.0011.R2b.SM.5LZXS","GTEX.13N2G.0011.R2a.SM.5MR4Q","GTEX.13NYB.0011.R2a.SM.5MR3C","GTEX.13NYS.0011.R2b.SM.5MR4G","GTEX.13O3O.0011.R2b.SM.5P9H1","GTEX.13O3Q.0011.R2b.SM.5KM3K","GTEX.13OVJ.0011.R2b.SM.5L3GP","GTEX.13OVL.0011.R2b.SM.H65ZN","GTEX.13OW6.0011.R2a.SM.5L3HG","GTEX.13OW7.0011.R2b.SM.H6Q8E","GTEX.13OW8.0011.R2a.SM.5L3G2","GTEX.13PDP.0011.R2b.SM.5O9DH","GTEX.13QJC.0011.R2b.SM.5PNUN","GTEX.13RTJ.0011.R2a.SM.5PNW9","GTEX.13SLW.0011.R2b.SM.5O9C6","GTEX.13SLX.0011.R2b.SM.5S2VP","GTEX.13X6I.0011.R2b.SM.5PNWQ","GTEX.13X6K.0011.R2b.SM.5P9K3","GTEX.1445S.0011.R2b.SM.5PNUH","GTEX.145LS.0011.R2a.SM.5PNZI","GTEX.147GR.0011.R2b.SM.5S2RQ","GTEX.14ASI.0011.R2b.SM.5YY9H","GTEX.14BIM.0011.R2b.SM.69LQ6","GTEX.14BIN.0011.R2a.SM.5S2RJ","GTEX.14C5O.0011.R2a.SM.5ZZV2","GTEX.14JG1.0011.R2a.SM.5ZZVE","GTEX.14PJO.0011.R2a.SM.5ZZVF","GTEX.14PN4.0011.R2a.SM.6EU2Y","GTEX.15CHQ.0011.R2b.SM.6AJAD","GTEX.15DCD.0011.R2b.SM.6LPIE","GTEX.15DYW.0011.R2b.SM.7KUKY","GTEX.15EO6.0011.R2a.SM.6M46R","GTEX.15ER7.0011.R2a.SM.6M46O","GTEX.15G19.0011.R2b.SM.H6Q7S","GTEX.15RJE.0011.R2b.SM.79OMP","GTEX.15SHU.0011.R2a.SM.GPRXS","GTEX.16GPK.0011.R2a.SM.GRR1F","GTEX.16Z82.0011.R2b.SM.79OK9","GTEX.17EVP.0011.R2a.SM.7LG4W","GTEX.17HG3.0011.R2a.SM.7MGVX","GTEX.1A3MX.0011.R2b.SM.7EWFL","GTEX.1A8G7.0011.R2a.SM.7IGQI","GTEX.1B8L1.0011.R2a.SM.9OSVL","GTEX.1B8SG.0011.R2b.SM.79OOT","GTEX.1B933.0011.R2b.SM.7IGNM","GTEX.1B996.0011.R2a.SM.7IGON","GTEX.1C6VR.0011.R2a.SM.7RHGZ","GTEX.1CB4G.0011.R2a.SM.9QEGQ","GTEX.1CB4J.0011.R2a.SM.9WG5N","GTEX.1E1VI.0011.R2a.SM.9QEGS","GTEX.1EKGG.0011.R2a.SM.CE6R8","GTEX.1EMGI.0011.R2b.SM.9OSVS","GTEX.1EU9M.0011.R2b.SM.9QEH7","GTEX.1F48J.0011.R2a.SM.CL535","GTEX.1F6I4.0011.R2a.SM.CL536","GTEX.1F6IF.0011.R2b.SM.9QEHB","GTEX.1F75B.0011.R2a.SM.ARL8I","GTEX.1GMR8.0011.R2a.SM.CE6RD","GTEX.1GN1U.0011.R2a.SM.CL53A","GTEX.1GN2E.0011.R2a.SM.9WG7D","GTEX.1GN73.0011.R2a.SM.CJI2V","GTEX.1GTWX.0011.R2b.SM.ADEH5","GTEX.1GZ2Q.0011.R2b.SM.9OSWO","GTEX.1H1DG.0011.R2a.SM.ADEIQ","GTEX.1H1ZS.0011.R2b.SM.CL54Q","GTEX.1H23P.0011.R2a.SM.CKZP3","GTEX.1H3O1.0011.R2b.SM.CKZOT","GTEX.1H3VE.0011.R2a.SM.CE6SA","GTEX.1HB9E.0011.R2b.SM.A96RW","GTEX.1HBPH.0011.R2a.SM.GQ1DS","GTEX.1HFI6.0011.R2a.SM.CMKH5","GTEX.1HR98.0011.R2a.SM.ARL7A","GTEX.1HSMO.0011.R2a.SM.CL553","GTEX.1HT8W.0011.R2a.SM.CMKH9","GTEX.1I19N.0011.R2b.SM.GPRYG","GTEX.1I1CD.0011.R2a.SM.CM2T3","GTEX.1I1GS.0011.R2b.SM.CMKHG","GTEX.1I1GV.0011.R2a.SM.ARZLF","GTEX.1IDJH.0011.R2a.SM.GPI9D","GTEX.1IGQW.0011.R2b.SM.D4P26","GTEX.1IKJJ.0011.R2b.SM.ARZLJ","GTEX.1IL2U.0011.R2a.SM.ARU6V","GTEX.1IY9M.0011.R2a.SM.D4P29","GTEX.1J1OQ.0011.R2b.SM.ARU88","GTEX.1J8Q2.0011.R2b.SM.EAZ2X","GTEX.1JJ6O.0011.R2a.SM.EY5ZO","GTEX.1JMPZ.0011.R2a.SM.G8LLS","GTEX.1JMQJ.0011.R2a.SM.F6493","GTEX.1JMQK.0011.R2a.SM.EYYXQ","GTEX.1JN1M.0011.R2b.SM.G9EPE","GTEX.1KD4Q.0011.R2a.SM.F649I","GTEX.1KD5A.0011.R2b.SM.G9EPP","GTEX.1KWVE.0011.R2a.SM.G8OLX","GTEX.1LB8K.0011.R2a.SM.EZ6MQ","GTEX.1LG7Y.0011.R2b.SM.G8LMM","GTEX.1LH75.0011.R2b.SM.EYYWQ","GTEX.1LKK1.0011.R2b.SM.G8OLT","GTEX.1LSNL.0011.R2a.SM.EZ6MK","GTEX.1LSVX.0011.R2a.SM.G8OL9","GTEX.1LVA9.0011.R2a.SM.EZ6MJ","GTEX.1LVAO.0011.R2a.SM.EYYX1","GTEX.1MA7X.0011.R2b.SM.EZ6MT","GTEX.1MCQQ.0011.R2a.SM.F649V","GTEX.1MJK2.0011.R2b.SM.EXUS5","GTEX.1N2EE.0011.R2a.SM.F649F","GTEX.1N2EF.0011.R2b.SM.F6482","GTEX.1N5O9.0011.R2a.SM.G8LM1","GTEX.1NV5F.0011.R2a.SM.G8LME","GTEX.1NV8Z.0011.R2b.SM.F648N","GTEX.1O9I2.0011.R2b.SM.F3K53","GTEX.1P4AB.0011.R2a.SM.F649K","GTEX.1PIIG.0011.R2b.SM.F648W","GTEX.1POEN.0011.R2b.SM.G8LLP","GTEX.1PPGY.0011.R2b.SM.F33YW","GTEX.1PWST.0011.R2b.SM.F3K5I","GTEX.1QMI2.0011.R2b.SM.F648R","GTEX.1R9K4.0011.R2b.SM.G8LLF","GTEX.1R9PO.0011.R2a.SM.F2TBH","GTEX.1RDX4.0011.R2b.SM.F649Z","GTEX.1RLM8.0011.R2a.SM.EZ6N4","GTEX.1RQEC.0011.R2b.SM.EY5ZT","GTEX.1RQED.0011.R2a.SM.F3K5T","GTEX.NPJ7.0011.R2a.SM.2I3GF","GTEX.OHPN.0011.R2A.SM.2I5FB","GTEX.Q2AG.0011.R2A.SM.2HMIT","GTEX.QDT8.0011.R2A.SM.32PKQ","GTEX.QMR6.0011.R2A.SM.32PKV","GTEX.QVJO.0011.R2A.SM.2S1QK","GTEX.R55E.0011.R2A.SM.EYYV9","GTEX.RN5K.0011.R2A.SM.GQ1CA","GTEX.RU72.0011.R2A.SM.2TF6O","GTEX.S7SE.0011.R2A.SM.2XCDC","GTEX.T2IS.0011.R2A.SM.32QPF","GTEX.T6MN.0011.R2A.SM.32QOW","GTEX.UTHO.0011.R2A.SM.3GIKC","GTEX.WHSE.0011.R2A.SM.3P5ZL","GTEX.WL46.0011.R2A.SM.3LK6O","GTEX.WVLH.0011.R2A.SM.3MJFJ","GTEX.X4EP.0011.R2B.SM.3P625","GTEX.X4XX.0011.R2A.SM.3P623","GTEX.X585.0011.R2B.SM.46MVF","GTEX.XLM4.0011.R2B.SM.4AT5Z","GTEX.XMD1.0011.R2B.SM.4AT5N","GTEX.YFC4.0011.R2a.SM.4V6DZ","GTEX.YJ89.0011.R2b.SM.4RGLT","GTEX.Z93S.0011.R2a.SM.4RGNG","GTEX.ZAB4.0011.R2a.SM.4RGNP","GTEX.ZAJG.0011.R2a.SM.GNTAX","GTEX.ZAK1.0011.R2a.SM.GPRX1","GTEX.ZDXO.0011.R2b.SM.4WKFG","GTEX.ZE9C.0011.R2a.SM.4WKGH","GTEX.ZV68.0011.R2a.SM.4YCDK","GTEX.ZYY3.0011.R2a.SM.GNTB2","GTEX.ZZPT.0011.R2a.SM.GNTB1"
"11",0.678027,16.5925,37.3975,3.81767,29.9721,1.76004,7.75164,7.25942,28.3101,29.7139,3.88718,1.87313,1.42735,1.47712,4.15952,4.24273,2.12973,1.31495,2.76972,8.49468,1.03817,16.8363,32.3505,10.7311,2.00746,21.5938,1.9083,1.4563,10.6401,11.6497,15.5102,1.78521,15.0444,12.173,24.8796,3.37147,5.99105,33.7632,35.6269,9.88539,1.00708,5.5249,11.2427,0.765901,23.4206,8.15355,2.72833,15.5319,17.1301,12.7246,4.63207,19.3188,6.14832,19.8433,17.6816,3.46997,12.8095,37.6351,8.85571,15.5771,1.92033,74.4262,0.508098,9.39199,10.2822,1.89665,11.5298,15.987,1.2302,13.831,4.03996,29.5613,2.74684,31.4645,5.21776,0.890704,16.6359,0.220884,12.8338,10.9621,29.162,3.94279,2.40359,15.1516,8.8107,0.628317,3.68443,1.16805,0.708654,23.4127,4.40937,0.373981,3.61696,1.64297,0.404252,2.60641,0.509249,35.1069,9.05406,27.0823,2.58987,4.9637,28.8371,3.81567,2.52086,1.35859,6.96206,3.95051,1.84153,16.489,0.953669,16.9156,0.764784,2.51312,1.68432,5.81307,8.86529,1.44202,2.25423,13.4933,5.0063,3.7143,0.921654,4.60817,40.3621,1.25044,7.67816,7.75183,1.03963,2.36405,15.6066,5.67566,50.527,11.4983,23.9962,0.452261,1.2181,6.11499,1.0789,8.40334,33.7043,4.11273,22.3021,2.44667,9.78711,7.0218,6.61448,4.96846,0.450393,5.16876,4.89809,7.37216,1.18868,27.7157,22.5743,12.2297,25.7219,6.51465,0.558052,16.5383,19.6523,9.40585,19.8543,2.97617,27.5697,62.135,71.3451,8.55449,1.41646,32.0341,13.463,1.6133,7.25905,0.756442,76.479,13.0266,1.49922,20.7939,1.43064,1.08005,1.9813,0.559412,13.2731
"12",0,0,0,0,0.042033,0,0,0.080515,0,0.034867,0,0,0,0,0.043905,0.054853,0.058167,0,0.019396,0.039075,0.096526,0,0,0.03077,0,0.056168,0,0.038804,0,0,0,0.024078,0,0.048418,0,0,0.162813,0,0,0,0,0,0,0,0,0,0,0.045613,0.021412,0,0.019168,0,0,0,0,0.088675,0,0.124498,0.124995,0.034908,0,0,0,0,0.067398,0.080467,0.028498,0.01643,0,0.03407,0,0,0,0,0.054031,0.031389,0,0.021937,0,0,0,0.083801,0,0.117229,0.132765,0,0.061219,0,0,0.018153,0,0,0,0.047547,0,0,0,0,0,0,0,0.050838,0,0,0,0,0,0,0,0,0,0.108523,0,0,0,0,0.021333,0,0.048766,0.109541,0.04393,0.046111,0.037996,0.049599,0.634454,0.015179,0,0,0,0,0.01401,0,0,0,0,0,0.020473,0,0,0,0.059174,0.111629,0.023204,0,0,0,0.019451,0.020717,0.014058,0,0,0,0.03658,0,0.241444,0,0,0,0.110847,0,0,0,0.356879,0,0,0.018531,0.018224,0,0,0,0,0.023817,0.095316,0.150253,0,0.035847,0,0,0.014885,0,0,0,0.021643
"13",0,0.259505,0.358628,0,0,0,0,0,0,0,0.38493,0,0,0,0,0.472344,0,0,0,0,0,0,0,0,0,0,0,0,0.307987,0,0,0.414671,0,0.277953,0,0,0,0,0,0,0,0,0.87954,0.244242,0,0.493272,0.280509,0,0,0,0,0,0,0.954856,0,0.381794,0,0,0.861077,0,0,0,0,0,0,0.692914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.380345,0,0,0.245352,0.616845,0,0,0,0.286586,0,0,0,0.366281,0,0,0,0,0,0,0.34506,0,0.306154,0,0,0.349431,0,0,0,0,0,0,0,0,0,0,0.562113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.657623,0,0,0.502491,0,0,0,0,0,0,0.391786,0,0,0,0,0.477256,0,0,0,0,1.15456,0.369195,0,0,0,0,0.532904,0,0,0.656623,0.184835,0,0,0,0.464097,0,0,0,0.256713,0
"14",84.1212,38.6447,34.5747,150.523,13.5814,9.84121,112.064,58.2762,164.894,56.1614,25.3431,114.936,60.3721,133.459,57.9707,62.7735,200.181,47.3611,9.69019,37.9793,53.5577,106.968,26.4612,45.7127,121.502,68.6298,18.3426,64.8019,67.632,44.6822,83.9764,69.8211,103.049,72.1387,73.589,179.711,15.1317,65.8155,73.3916,74.375,17.8296,75.0312,91.2665,165.933,54.4944,29.371,124.784,53.9664,85.9762,36.3203,49.1371,58.4645,47.7926,74.6856,89.1763,62.5367,73.6387,84.0357,50.4624,41.5616,256.65,48.5682,9.78495,125.234,134.153,10.164,54.6314,58.8939,42.8928,89.3939,15.3494,66.1853,83.9248,87.3882,125.114,63.822,60.5092,25.105,33.6934,85.3735,45.6724,40.6152,36.5429,121.41,82.2426,13.6914,59.769,18.1785,24.0699,33.1443,142.693,93.2725,67.3432,112.653,8.63291,82.767,98.7711,49.834,34.2782,49.87,38.9146,100.385,27.1782,40.4876,12.316,165.215,71.8744,39.1254,39.1798,52.3736,13.6609,46.1296,74.3632,29.1162,44.775,129.241,31.0235,108.547,135.618,66.851,16.851,246.168,41.2495,108.968,35.0116,24.5051,55.3643,104.876,51.2686,120.163,52.6488,64.4051,51.9893,82.0099,126.003,4.92307,174.05,94.6068,172.247,89.3533,40.4541,108.618,51.1245,82.3688,63.7211,41.5642,167.418,13.0193,112.269,74.2193,18.1341,74.081,10.4101,33.9064,69.0316,106.131,58.1334,46.2283,19.8137,33.9867,96.6678,47.5748,88.2317,27.1392,65.0908,54.1617,46.1923,43.6128,49.3304,56.9967,44.0888,26.9434,31.197,13.7126,8.35234,138.237,50.5351,57.1753,30.095,16.046,63.442,21.8821,52.3282
"15",2.96303,5.10234,4.57597,8.17481,6.96113,2.34304,5.4288,6.85322,9.01026,5.31131,3.12282,9.66008,3.7069,8.42267,4.75393,5.27993,11.9851,6.89873,1.7219,4.96343,3.18902,6.5668,5.69519,7.77576,7.68737,6.49255,3.93155,3.77754,6.57575,5.53199,10.8755,4.17375,11.7386,9.81756,5.31632,8.77995,2.78395,9.82884,7.66879,5.4576,2.23005,8.971,8.84416,8.3455,7.28331,6.82852,11.9371,7.31248,9.11902,6.78049,5.87841,6.56234,4.49015,14.5048,6.89995,4.77839,9.60178,11.8476,6.32576,6.96374,11.3049,11.8773,2.62036,10.4674,4.32121,3.18275,6.73195,7.96694,2.78061,11.3076,2.32926,6.71248,3.26242,7.58046,11.4191,2.45144,5.34506,5.25225,3.79606,7.15801,5.61096,3.3421,3.92017,9.93783,6.1758,1.76666,6.24522,2.42096,2.3918,9.74243,6.71364,4.04918,6.3885,7.97027,1.95454,4.22142,4.62213,6.84534,4.08966,6.47134,4.13457,6.10863,7.89319,6.22555,2.67898,7.85151,6.9174,3.09265,2.05669,8.38127,2.87011,3.93077,7.64848,3.936,4.78988,9.61316,4.86363,5.30947,8.76083,8.00898,3.77796,10.2647,2.83961,8.24334,9.27163,3.1645,5.04317,6.13626,1.81693,7.24676,5.13968,4.13673,12.3004,7.29894,8.70866,2.33912,6.46096,7.70557,11.221,8.14123,7.6658,7.56838,6.09008,11.0426,6.14551,5.19203,8.9707,3.21155,4.14588,4.96577,3.26586,4.82987,2.2664,7.69556,7.18236,7.01654,7.7898,3.96278,6.52761,5.76696,6.73307,6.00329,9.30715,4.24371,8.88098,10.8802,18.4882,27.3663,11.9729,9.74431,6.33168,4.30482,6.05455,1.79003,9.45336,7.85324,5.8013,6.52431,2.62282,3.35698,2.96533,3.95725,6.50622
"16",1.8838,2.26867,3.13522,1.89991,7.41564,1.16289,4.36481,1.94459,2.68661,2.71641,1.17389,1.80738,1.2926,4.90213,2.14174,1.30079,2.12462,5.65514,0.642106,1.6076,2.8536,2.2126,2.94998,3.36442,5.63773,3.37465,0.995407,0.72258,2.96574,2.72065,3.69675,4.51038,12.6661,1.89052,3.02452,1.46335,1.05464,2.17555,2.3615,1.06977,1.5273,1.50627,2.87735,1.22561,1.51398,2.71229,2.3797,2.19966,2.36847,1.86121,2.11416,2.97542,1.00658,3.74142,3.19545,2.13108,4.52838,3.60624,1.59547,1.32227,1.62607,4.37118,1.35915,1.74609,1.43381,1.45038,2.13173,2.53913,0.971457,3.31309,1.50895,3.06482,1.19401,1.87662,4.41146,1.04412,3.25523,0.509751,1.9752,2.09453,1.37468,1.93927,1.04,3.20166,4.16267,0.694703,0.604086,2.42458,0.512667,1.90108,2.60395,1.0035,4.70302,0.692417,2.38301,1.8327,2.91587,2.45407,1.13366,5.17237,6.42665,2.7402,1.70849,1.29642,0.660311,2.17573,2.10574,0.899853,3.24167,4.68623,0.934319,3.25454,1.26468,2.70711,0.713195,2.7093,2.62452,9.23708,3.84189,1.45699,3.0204,2.92819,2.18909,5.31264,3.0251,2.94722,1.63112,2.88769,3.26438,1.34202,1.35121,0.9364,0.658547,2.81436,2.82899,1.57272,3.23231,5.16767,2.13439,2.87466,2.99018,4.9035,1.97949,1.88396,1.28308,1.0293,1.89152,1.11777,1.11202,2.28819,0.762224,2.72098,1.55446,5.65177,3.27729,3.24745,1.41074,1.36295,3.08292,2.29786,2.92263,2.0905,3.96333,5.31348,2.30982,1.23874,2.9352,1.4827,7.57551,15.7739,2.04503,5.40928,2.60319,0.555139,8.13447,5.70524,1.89424,2.91642,1.20822,2.38606,2.35788,0.794741,12.6966
"17",0.305524,3.17949,5.43005,1.63214,12.8496,0.624926,2.77173,1.52065,1.91139,2.92476,0.687051,2.2612,0.564189,2.44003,1.39537,1.80761,1.59861,1.51445,0.469915,1.95947,0.440043,3.18776,4.46832,3.02996,1.51144,2.79472,1.4631,0.70255,2.30136,1.4867,4.54429,2.01969,3.94353,1.99706,5.46974,1.21537,0.589545,3.246,3.27222,1.09437,1.53176,2.93716,1.40357,0.539385,3.34856,2.66367,0.848598,3.72515,7.29596,3.07628,1.68278,3.45605,0.853841,8.37705,4.41824,0.750755,4.91612,4.21618,1.67367,2.40981,1.06024,8.31942,0.622899,1.47203,1.55676,0.560736,1.29174,4.1389,0.471672,3.3815,0.819728,4.92613,1.0401,4.18576,2.17463,1.16523,5.58538,0.982937,2.73815,2.83978,2.24607,1.75955,2.20153,3.97003,2.9225,2.22373,1.24791,0.570449,0.424966,2.60566,1.49689,0.575312,0.924935,0.340621,0.771932,1.63283,2.83861,4.56966,1.26,8.47908,1.65612,2.27788,4.42169,0.947407,0.782641,0.443624,3.32684,0.819897,0.749792,3.79679,0.741154,7.50788,0.273224,0.956446,0.507543,1.53808,3.56778,0.774145,3.93817,3.23679,0.606526,1.39941,1.25705,4.53519,5.88802,0.419132,3.39677,3.74739,1.05296,0.748539,1.56567,1.8062,1.01674,2.7585,5.23627,0.277744,0.901324,1.53612,0.252463,6.06227,3.77285,1.91199,2.50255,0.557046,2.15353,1.25445,3.29363,0.831126,0.197762,0.759224,0.641224,1.81782,2.07262,5.37503,2.68661,2.30965,2.30089,3.0599,3.11861,2.61365,4.90272,1.74577,3.17126,2.541,4.53459,1.7717,1.98914,1.9584,3.3145,14.7512,2.40695,2.52524,1.64376,1.69148,13.5479,1.42875,1.72374,4.60509,0.453685,0.590643,0.739291,1.30859,8.88544
"18",0.683006,0.765708,0.648564,0.496301,0.64309,0.650399,1.23395,0.626924,0.976928,0.933554,0.366384,0.810969,0.390524,9.16262,0.527789,4.10623,2.82872,0.306622,0.869078,1.63335,1.33176,0.882334,0.413143,0.991988,0.849459,1.28903,0.807605,0.46647,0.879446,0.893066,0.780229,1.78927,0.410475,2.22232,0.792092,0.76031,8.75399,1.21945,0.600155,1.00777,0.354023,0.29023,1.52085,1.45684,0.759681,0.375606,0.854382,2.30545,1.28699,1.84807,0.617955,0.221349,2.8504,0.924,1.34116,0.69046,0.856666,1.10545,4.60337,4.82576,1.60487,0.68056,0.349969,4.17102,1.80454,0.989296,2.39804,1.07733,0.571169,4.49584,0.614073,2.09686,1.6814,1.99838,1.37284,0.960492,0.529222,1.98982,0.316329,0.527339,2.80668,1.39203,1.02251,2.10103,4.43733,0.30775,2.25794,0.61118,0.309717,0.674503,1.37248,2.06955,1.65846,0.954784,1.20658,1.05683,0.335441,0.437834,0.866804,1.03656,0.572597,0.935214,1.33512,0.546194,0.420175,1.99762,1.04382,0.525196,0.481443,1.28854,0.492653,3.38849,0.398253,2.38788,0.544123,1.86254,1.5037,2.36722,4.67647,0.957681,0.708115,1.94008,1.49482,0.975662,2.41229,1.3353,0.838216,0.950838,0.812258,0.728968,0.750202,0.801009,1.74781,1.01161,1.72391,1.63406,0.78307,1.4071,1.7747,0.93327,1.16401,1.55539,0.824146,4.27726,0.625301,2.09581,1.12662,1.09806,0.652945,0.604296,0.438583,0.794363,0.689586,0.832832,1.78104,2.93365,1.40836,0.674496,0.2877,0.802275,2.16322,1.16201,1.57087,0.659361,1.82732,1.16448,4.49092,2.15861,2.45834,1.91057,1.48663,0.546595,7.06237,10.0104,0.645029,2.68346,0.31025,1.16324,0.740147,1.61815,0.289111,0.847062,1.24171
"19",14.0069,25.6787,46.73,37.9467,55.1323,13.4288,46.1138,26.9062,41.1954,34.5686,14.716,30.1078,24.3008,81.1708,23.9799,66.9417,42.1242,28.2611,8.19507,19.7184,29.4496,33.6367,51.6682,59.7724,78.307,30.3335,39.7831,14.9362,32.4783,33.6546,40.3947,133.015,27.0554,24.6992,29.0735,18.1197,13.0748,64.6103,57.7562,19.231,11.6119,35.9225,46.0483,10.3728,44.4307,42.1318,18.5018,38.5374,48.7216,31.2706,22.6042,21.3969,24.7422,56.4179,55.0403,16.1722,45.3415,101.997,25.8573,26.6779,28.4429,93.0332,27.4735,44.3651,38.1638,34.228,37.0296,32.619,14.4052,40.0934,16.5592,52.9355,26.8929,65.4811,39.9753,13.9761,39.1977,28.3675,20.2202,27.9388,48.2692,20.0066,34.3059,44.2287,40.3012,13.089,16.3054,38.0096,8.97807,59.6274,49.6629,12.5825,96.5873,13.4347,7.43172,29.0069,9.40664,69.7656,21.2041,100.029,48.9183,56.8209,49.2192,18.2091,18.4579,38.0139,73.5957,10.8736,16.4411,64.9699,10.0916,64.045,12.0724,56.9245,34.3857,22.285,51.8361,59.563,79.1808,27.3589,28.0801,46.8086,57.9357,42.2562,91.4416,49.3483,29.8651,67.8932,37.5775,18.5995,27.8517,21.2617,67.9411,39.0544,42.4,37.3033,45.0118,42.0793,13.1928,96.8921,60.0693,101.123,42.3571,33.785,27.8979,56.917,50.083,36.587,9.38252,24.2641,22.0617,118.409,21.9523,113.869,184.69,73.8375,40.8255,34.5717,50.9096,27.6085,79.9872,69.4387,52.6104,115.233,53.2926,63.7426,45.3883,49.6551,205.147,88.05,50.368,25.712,69.6378,9.85832,54.4168,168.543,48.7094,96.024,11.7752,46.1081,16.9115,42.1113,59.1623
"20",93.553,581.541,754.227,124.885,23.0415,58.8,143.392,291.306,636.914,977.888,109.841,158.715,132.977,208.898,217.051,97.7783,104.114,120.684,117.74,262.574,102.092,614.012,1011.81,58.7945,163.7,467.754,37.3083,85.734,331.716,586.78,206.838,84.4203,260.644,194.732,276.508,124.647,268.613,1053.46,1516.2,165.825,28.378,154.548,492.942,23.6916,255.013,105.754,142.248,77.6897,362.31,78.2929,126.693,357.826,437.958,430.821,343.88,112.529,145.819,1315.44,115.611,686.223,119.362,1764.47,26.133,149.688,654.169,74.1298,185.978,128.797,116.947,234.031,69.4739,914.807,154.496,1120.04,193.635,85.8109,318.233,38.2747,107.693,538.378,681.155,78.0945,109.716,525.073,205.423,33.8896,156.449,79.263,55.2897,597.664,122.601,68.1897,80.5064,97.805,46.7028,117.496,44.5529,1167.95,71.5954,76.6289,63.6209,42.7011,54.4889,37.9008,80.655,41.1488,106.432,38.0752,78.8471,69.9017,42.1511,195.595,63.7863,66.3363,84.1845,82.5597,196.893,170.715,81.4068,88.0194,86.4853,168.694,64.2485,103.871,1688.32,42.9968,290.357,112.975,90.3611,171.487,71.0104,54.0047,15.1353,259.505,345.167,31.946,60.438,110.991,70.5303,65.2919,590.29,96.5036,1176.13,60.2635,433.622,54.9528,200.623,36.0849,18.9001,253.918,195.37,113.611,47.8221,81.9066,247.02,441.111,55.69,282.409,31.7838,55.8329,115.016,440.262,633.41,45.7882,329.585,43.0554,31.2494,53.6959,50.645,729.478,467.25,106.157,235.331,70.3932,16.0746,82.9507,47.7558,59.2336,46.0408,47.207,83.8199,92.5322,122.519
"21",1.35855,2.20893,3.14958,1.87629,0.798767,1.71157,3.64637,2.20921,2.83656,2.53545,1.54293,2.4419,2.76337,5.27878,2.07734,5.13748,1.65805,2.23721,0.63188,3.31115,1.58162,2.23099,2.62233,5.0359,3.42367,2.00406,3.45129,1.64036,2.78113,3.56417,1.82745,2.58659,2.06585,2.78532,1.26494,1.5131,2.09002,3.26972,2.60226,1.89149,0.706402,1.79776,2.47577,0.396002,4.13379,2.31044,2.24243,1.28252,3.46282,2.40105,2.17813,2.01879,1.51285,3.27908,4.27402,1.94304,3.68193,4.3334,3.92656,2.16608,1.76555,1.84543,1.78843,3.65246,2.30019,3.18313,4.44295,3.44726,1.9039,2.10088,1.09357,3.11101,1.69639,2.59646,2.47263,1.29648,2.59251,0.638084,2.01364,3.09634,2.7628,3.47101,2.18306,5.12836,3.19234,0.941972,0.949683,1.58853,0.890018,3.89323,2.07503,1.33184,3.85335,0.659226,0.403328,2.45169,0.848167,1.46979,1.68884,4.78854,2.56035,0.985806,5.06025,2.63943,1.4495,2.27216,3.11437,1.01596,3.14941,2.78176,1.38312,3.83599,0.903143,2.93601,2.69497,3.82421,4.31042,2.80488,5.46574,2.52468,1.88259,4.97145,2.8808,3.97216,3.49605,1.76009,4.78476,4.87703,2.99265,3.34977,1.85275,4.81708,1.35433,4.05971,3.35532,1.6237,1.66737,6.40473,0.345377,1.90439,3.3563,5.13012,2.38477,3.77626,3.79559,3.44193,2.76852,2.16131,0.299868,2.56838,2.91573,2.09736,1.5889,3.06142,3.59167,3.40981,1.67005,3.26882,2.29991,2.24605,7.4288,4.38018,3.46784,2.44393,4.3315,1.37989,1.8517,4.65343,3.28962,2.34007,2.96695,2.00441,2.9203,1.29446,0.864761,3.18361,1.94795,4.27441,0.860149,2.38671,1.73486,3.80381,1.37653
